player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Scoot Henderson,POR,23655,ast,14.5,-120,-102,fd,,G,0,,,,closed,,,156,,5446,14.5,100,-130,12.5,-137,36,2023-10-27 03:18:00,0,0,154,154,5,0,23,25,0,2,17.3,0.6572950701275,0.20504096190041665,5,2.8,2,107.4,,
P.J. Washington,CHA,23647,ast,16.5,-106,-114,fd,,F,25,,,,closed,,,156,,4480,16.5,-106,-120,16.5,-110,12,2023-10-27 02:12:33,0,0,132,132,1,4,17,60,1,5,13.8,0.68740645673885,0.29039457668520974,5,-2.7,27,119.0,,
Amen Thompson,HOU,23651,ast,8.5,-104,-118,fd,,G,1,,,,closed,,,156,,5980,8.5,-110,-120,8.5,-118,10,2023-10-27 17:11:55,3,3,160,160,4,1,24,23,0,3,11.1,0.68701409280324,0.3476045666525093,5,2.6,24,118.6,,
Dario Saric,GSW,23656,ast,6.5,-134,110,fd,,F,9,,,,closed,,,156,,2839,6.5,-120,-105,6.5,-115,12,2023-10-27 18:13:25,0,0,173,173,0,0,17,10,2,1,9.1,0.69639952907503,0.2161006701757987,5,2.6,18,114.5,,
David Roddy,MEM,23646,ast,9.5,-104,-118,fd,,F,8,,,,closed,,,156,,5468,9.5,-110,-118,9.5,100,12,2023-10-27 16:12:32,0,0,72,72,0,0,7,9,0,1,7.0,0.74456552682076,0.3755532614146244,5,-2.5,6,108.8,,
Bogdan Bogdanovic,ATL,23648,ast,10.5,-102,-120,fd,,G,13,,,,closed,,,156,,2902,10.5,-110,-119,10.5,-105,12,2023-10-27 15:12:47,1,1,237,237,3,0,66,9,2,1,13.0,0.64528787534953,0.27792304726083394,5,2.5,5,108.7,,
Fred VanVleet,HOU,23651,ast,18.5,-105,-115,fd,,G,5,,,,closed,,,156,,3247,17.5,-120,-110,18.5,-105,12,2023-10-26 22:12:34,3,3,160,160,3,2,34,38,3,2,21.0,0.67443429147218,0.31675266430282767,5,2.5,24,118.6,,
Jeremy Sochan,SAS,23651,ast,10.5,-114,-105,fd,,F,10,,,,closed,,,156,,5494,10.5,-110,-115,10.5,100,12,2023-10-26 22:12:36,3,3,160,160,2,3,38,32,5,0,13.0,0.66951513888129,0.2568091203561057,5,2.5,14,113.2,,
Wendell Carter,ORL,23655,ast,12.5,-128,104,fd,,C,34,,,,closed,,,156,,3472,12.5,-128,-101,12.5,-120,12,2023-10-27 04:12:04,0,0,154,154,1,3,18,37,2,1,15.0,0.64554827501992,0.1498828648792324,4,2.5,20,115.4,,
Michael Porter,DEN,23646,ast,15.5,-115,-105,fd,,F,1,,,,closed,,,156,,3471,15.5,-120,-110,15.5,-115,12,2023-10-26 20:12:01,0,0,72,72,1,4,44,45,1,5,17.9,0.61993287814611,0.1590049460992491,4,2.4,12,112.8,,
Al Horford,BOS,23649,ast,5.5,-128,104,fd,,C,42,,,,closed,,,156,,2005,5.5,-128,-105,5.5,-130,19,2023-10-27 17:18:48,1,1,134,134,3,2,61,15,13,5,7.9,0.66581637344432,0.18598541519769496,4,2.4,4,108.1,,
Andrew Wiggins,GSW,23656,ast,15.5,-120,-102,fd,,F,22,,,,closed,,,156,,2945,15.5,-119,-110,15.5,-120,12,2023-10-26 23:12:35,0,0,173,173,3,2,23,42,11,4,17.9,0.63625830976036,0.16647356789399337,4,2.4,18,114.5,,
Nikola Jokic,DEN,23646,pra,13.5,104,-128,fd,,C,15,,,,closed,,,157,,2918,13.5,100,-133,12.5,-135,12,2023-10-26 20:11:59,0,0,40,40,2,3,39,52,3,4,11.1,0.77194870403294,0.37503362905867443,5,-2.4,29,45.6,,
Reggie Jackson,DEN,23646,ast,7.5,-114,-106,fd,,G,0,,,,closed,,,156,,2335,7.5,-110,-120,7.5,-110,12,2023-10-27 16:12:32,0,0,72,72,0,5,32,39,1,1,9.8,0.64961478491952,0.2194523155506778,5,2.3,12,112.8,,
Shaedon Sharpe,POR,23655,pts,4.5,118,-144,fd,,G,17,,,,closed,,,151,,5527,4.5,118,-150,2.5,-115,19,2023-10-27 15:19:06,0,0,48,48,0,3,6,20,0,2,2.3,0.79934705119463,0.3544491700797897,5,-2.2,1,23.6,,
Klay Thompson,GSW,23656,ast,18.5,-115,-105,fd,,G,31,,,,closed,,,156,,2142,18.5,-120,-105,18.5,-120,12,2023-10-26 23:12:35,0,0,173,173,4,1,34,44,7,9,20.7,0.62599105282306,0.1703310987561556,4,2.2,18,114.5,,
Marvin Bagley,DET,23647,ast,7.5,-110,-110,fd,,F,35,,,,closed,,,156,,3465,7.5,-125,-105,8.5,100,10,2023-10-27 17:11:28,0,0,132,132,3,1,26,2,1,0,9.6,0.66843513843,0.27610344609363635,5,2.1,23,116.8,,
Precious Achiuwa,TOR,23652,ast,8.5,100,-122,fd,,F,5,,,,closed,,,156,,5096,8.5,100,-129,8.5,100,12,2023-10-27 17:12:55,0,0,189,189,1,3,22,28,1,4,6.4,0.73908114371208,0.3448853598695226,5,-2.1,17,113.7,,
Malik Monk,SAC,23656,ast,14.5,-104,-118,fd,,G,0,,,,closed,,,156,,3313,14.5,-115,-115,14.5,-115,12,2023-10-27 15:12:38,0,0,173,173,1,4,34,29,8,5,12.4,0.67454792541183,0.24619870965914348,5,-2.1,19,115.2,,
Jalen Duren,DET,23647,ast,12.5,-102,-120,fd,,C,0,,,,closed,,,156,,5487,12.5,-105,-125,12.5,-105,12,2023-10-27 02:12:34,0,0,132,132,2,2,31,25,4,0,10.5,0.66999164446606,0.22831801485444325,5,-2.0,23,116.8,,
Ausar Thompson,DET,23647,ast,10.5,-108,-112,fd,,F,9,,,,closed,,,156,,5979,10.5,-103,-125,10.5,-137,36,2023-10-27 02:18:35,0,0,132,132,2,3,16,24,0,1,12.5,0.62180053233944,0.19754176598706963,4,2.0,23,116.8,,
Jrue Holiday,BOS,23649,ast,13.5,-114,-106,fd,,G,4,,,,closed,,,156,,2365,13.5,-130,-105,13.5,-130,12,2023-10-26 21:12:04,1,1,134,134,2,3,35,51,11,6,15.5,0.62069872734626,0.16517129519385643,4,2.0,4,108.1,,
Keegan Murray,SAC,23656,ast,13.5,-110,-110,fd,,F,13,,,,closed,,,156,,5502,13.5,-113,-115,13.5,100,12,2023-10-26 23:12:35,0,0,173,173,3,2,41,36,6,7,15.5,0.58854318571584,0.12358244545751262,4,2.0,19,115.2,,
Marcus Smart,MEM,23646,ast,14.5,102,-124,fd,,G,36,,,,closed,,,156,,2901,14.5,-106,-124,14.5,100,12,2023-10-26 20:11:58,0,0,72,72,2,2,7,9,1,2,12.6,0.65870503494595,0.1899187728055871,4,-1.9,6,108.8,,
Cade Cunningham,DET,23647,ast,23.5,-114,-106,fd,,G,2,,,,closed,,,156,,5315,23.5,-114,-106,22.5,-110,12,2023-10-27 02:12:33,0,0,132,132,3,2,25,34,0,2,21.6,0.61875838346769,0.20249270749381254,5,-1.9,23,116.8,,
OG Anunoby,TOR,23652,ast,15.5,-108,-112,fd,,F,8,,,,closed,,,156,,3325,15.5,-115,-115,15.5,-111,10,2023-10-27 01:11:49,0,0,189,189,2,2,23,35,3,6,17.4,0.5908956753665,0.13802130070585183,4,1.9,17,113.7,,
Alec Burks,DET,23647,ast,10.5,-115,-105,fd,,G,18,,,,closed,,,156,,2459,10.5,-125,-105,10.5,-120,27,2023-10-27 16:19:58,0,0,132,132,4,0,20,16,3,0,8.7,0.68159946097156,0.33074180475399806,5,-1.8,23,116.8,,
Josh Hart,NYK,23648,ast,7.5,-122,100,fd,,G,3,,,,closed,,,156,,3345,7.5,-125,100,7.5,-125,12,2023-10-27 15:12:47,1,1,237,237,3,2,52,32,3,1,9.3,0.63682393803495,0.158810772489827,4,1.8,29,120.6,,
Tyler Herro,MIA,23649,ast,20.5,-104,-118,fd,,G,14,,,,closed,,,156,,4496,20.5,-115,-118,19.5,-115,12,2023-10-26 21:12:02,1,1,134,134,1,4,25,22,6,6,18.7,0.6269217208485,0.15821131478790662,4,-1.8,3,107.5,,
Josh Green,DAL,23653,ast,7.5,-110,-110,fd,,G,10,,,,closed,,,156,,5149,7.5,-120,-110,8.5,-125,12,2023-10-27 19:12:54,1,1,87,87,1,4,25,35,1,1,9.3,0.53413307442708,0.019708596633516373,3,1.8,15,113.3,,
Dereck Lively,DAL,23653,ast,9.5,-120,-102,fd,,C,2,,,,closed,,,156,,5976,9.5,-115,-115,9.5,-135,12,2023-10-26 23:12:38,1,1,87,87,2,3,28,42,0,1,7.7,0.68111412921292,0.3488730794216651,5,-1.8,15,113.3,,
Amen Thompson,HOU,23651,pra,2.5,-164,134,fd,,G,1,,,,closed,,,157,,5980,2.5,-155,120,2.5,-166,10,2023-10-27 17:11:55,0,0,59,59,5,0,41,6,2,1,4.3,0.80264530916754,0.2920631806111619,5,1.8,28,45.4,,
Chris Paul,GSW,23656,pts,9.5,116,-142,fd,,G,3,,,,closed,,,151,,2307,8.5,-130,110,8.5,-110,12,2023-10-26 23:12:34,3,3,102,102,1,4,13,34,4,2,7.8,0.62044110609799,0.05737146250502512,3,-1.7,20,26.8,,
Nikola Jokic,DEN,23646,ast,25.5,-120,-102,fd,,C,15,,,,closed,,,156,,2918,26.5,-105,-125,27.5,-115,12,2023-10-26 20:12:02,0,0,72,72,3,2,47,44,1,6,23.8,0.66957967596725,0.3260303386802401,5,-1.7,12,112.8,,
Jayson Tatum,BOS,23649,pra,9.5,110,-134,fd,,F,0,,,,closed,,,157,,3316,9.5,106,-135,9.5,-110,12,2023-10-26 21:12:03,0,0,34,34,1,4,35,57,13,6,7.8,0.74110891656976,0.29417527221883455,5,-1.7,12,42.9,,
Luguentz Dort,OKC,23650,ast,10.5,-120,-102,fd,,G,5,,,,closed,,,156,,4691,10.5,-119,-110,10.5,-115,12,2023-10-27 03:11:59,0,0,122,122,3,2,43,44,2,1,12.1,0.59317092374594,0.08748002686755679,3,1.6,7,109.4,,
Gary Trent,TOR,23652,ast,11.5,-105,-115,fd,,G,5,,,,closed,,,156,,3535,11.5,-105,-120,11.5,-110,12,2023-10-27 15:12:40,0,0,189,189,4,1,41,24,4,2,13.1,0.58500436297432,0.14215137533081523,4,1.6,17,113.7,,
Harrison Barnes,SAC,23656,ast,13.5,-122,100,fd,,F,40,,,,closed,,,156,,2765,13.5,-115,-115,13.5,-115,12,2023-10-26 23:12:36,0,0,173,173,4,1,29,50,4,11,15.1,0.58590725179445,0.06615909752760579,3,1.6,19,115.2,,
Cade Cunningham,DET,23647,pra,4.5,-144,118,fd,,G,2,,,,closed,,,157,,5315,4.5,-150,118,4.5,-155,12,2023-10-27 02:12:33,2,2,24,24,3,2,28,32,1,1,6.1,0.72810573468105,0.23373471709844584,5,1.6,27,45.4,,
Evan Mobley,CLE,23650,pra,11.5,106,-130,fd,,F,4,,,,closed,,,157,,5316,10.5,-115,-110,10.5,-135,12,2023-10-27 03:12:01,0,0,47,47,1,4,22,39,3,1,9.9,0.59554865842527,0.05366301106009319,3,-1.6,25,45.0,,
Nikola Vucevic,CHI,23652,pra,11.5,110,-134,fd,,C,9,,,,closed,,,157,,2373,11.5,102,-135,11.5,106,10,2023-10-27 01:11:50,0,0,49,49,2,2,32,44,5,3,9.9,0.70809102715263,0.23651716681877177,5,-1.6,26,45.2,,
Desmond Bane,MEM,23646,pts,5.5,116,-142,fd,,G,22,,,,closed,,,151,,5269,5.5,115,-150,5.5,125,12,2023-10-26 20:11:57,0,0,62,62,1,3,14,26,0,5,4.0,0.78513038703041,0.3380391102912621,5,-1.5,8,25.5,,
Onyeka Okongwu,ATL,23648,ast,7.5,-105,-115,fd,,C,17,,,,closed,,,156,,5098,7.5,-105,-125,7.5,-110,12,2023-10-27 15:12:47,1,1,237,237,5,0,29,18,2,1,9.0,0.65317553454682,0.275247472210458,5,1.5,5,108.7,,
Derrick White,BOS,23649,ast,10.5,-118,-104,fd,,G,9,,,,closed,,,156,,3357,10.5,-125,-104,11.5,100,12,2023-10-26 21:12:05,1,1,134,134,4,1,66,24,16,3,12.0,0.59078854504596,0.09145680355948538,3,1.5,4,108.1,,
Russell Westbrook,LAC,23654,ast,14.5,-105,-115,fd,,G,4,,,,closed,,,156,,2343,13.5,-115,-110,13.5,-137,36,2023-10-27 00:17:04,1,1,131,131,0,5,16,48,3,3,16.0,0.58632687444693,0.1447334215392443,4,1.5,28,120.5,,
Domantas Sabonis,SAC,23656,ast,18.5,-112,-108,fd,,F,11,,,,closed,,,156,,3176,18.5,-112,-115,18.5,100,12,2023-10-26 23:12:33,0,0,173,173,2,3,40,42,8,7,20.0,0.58153398390442,0.10076075524765216,4,1.5,19,115.2,,
Dorian Finney-Smith,BKN,23653,pra,5.5,116,-142,fd,,F,28,,,,closed,,,157,,3222,5.5,115,-145,4.5,-110,10,2023-10-27 23:12:52,1,1,17,17,1,4,21,41,1,0,4.0,0.62883693517987,0.07167984727837007,3,-1.5,22,44.3,,
Keegan Murray,SAC,23656,pra,6.5,116,-142,fd,,F,13,,,,closed,,,157,,5502,6.5,104,-135,6.5,-110,12,2023-10-26 23:12:33,0,0,22,22,3,2,22,54,6,7,5.0,0.76218346297294,0.29893238055951754,5,-1.5,13,43.0,,
Chris Paul,GSW,23656,ast,13.5,-110,-110,fd,,G,3,,,,closed,,,156,,2307,13.5,-115,-115,13.5,-110,12,2023-10-26 23:12:34,0,0,173,173,0,5,11,36,3,3,12.1,0.63673225298402,0.21557975569676546,5,-1.4,18,114.5,,
Jalen Duren,DET,23647,pra,10.5,-104,-118,fd,,C,0,,,,closed,,,157,,5487,10.5,-105,-120,10.5,-110,12,2023-10-27 02:12:35,2,2,24,24,1,3,32,24,2,2,9.1,0.69406663655501,0.28225870143213705,5,-1.4,27,45.4,,
Luka Doncic,DAL,23653,pra,9.5,108,-130,fd,,G,77,,,,closed,,,157,,3469,9.5,-111,-115,9.5,-105,12,2023-10-26 23:12:40,1,1,17,17,3,2,46,45,3,1,8.1,0.7041416114154,0.2457890048118616,5,-1.4,21,44.3,,
John Collins,UTH,23654,pra,5.5,-106,-114,fd,,F,20,,,,closed,,,157,,3330,5.5,-106,-115,5.5,100,13,2023-10-27 00:12:25,1,1,63,63,4,1,51,11,2,1,6.9,0.68633808928586,0.33382685276308655,5,1.4,5,42.2,,
Domantas Sabonis,SAC,23656,pra,12.5,-124,102,fd,,F,11,,,,closed,,,157,,3176,12.5,-125,-105,12.5,-125,12,2023-10-26 23:12:34,0,0,22,22,1,4,44,38,6,9,11.1,0.67770558330912,0.3689652782844224,5,-1.4,13,43.0,,
Derrick White,BOS,23649,pts,2.5,-158,128,fd,,G,9,,,,closed,,,151,,3357,2.5,-145,112,2.5,-145,12,2023-10-26 21:12:04,0,0,42,42,2,3,79,11,11,8,3.8,0.73110332228889,0.1938269439907191,4,1.3,13,26.3,,
Jamal Murray,DEN,23646,ast,21.5,-105,-115,fd,,G,27,,,,closed,,,156,,3171,22.5,-104,-130,22.5,-110,12,2023-10-26 20:12:01,0,0,72,72,2,3,26,42,1,4,20.2,0.64601149962472,0.20776062973317222,5,-1.3,12,112.8,,
Kyle Lowry,MIA,23649,ast,8.5,100,-122,fd,,G,7,,,,closed,,,156,,2156,8.5,-120,-110,8.5,-120,12,2023-10-26 21:12:05,1,1,134,134,1,4,21,41,5,7,9.8,0.57650970187932,0.1530194037586401,4,1.3,3,107.5,,
Shai Gilgeous-Alexander,OKC,23650,ast,28.5,-110,-110,fd,,G,2,,,,closed,,,156,,3485,28.5,-120,-110,28.5,-125,12,2023-10-27 03:11:58,0,0,122,122,5,0,57,27,3,1,27.2,0.58017391629461,0.10760474928970998,4,-1.3,7,109.4,,
Tre Jones,SAS,23651,ast,9.5,100,-122,fd,,G,33,,,,closed,,,156,,5093,9.5,-110,-119,9.5,-105,12,2023-10-27 17:12:46,3,3,160,160,4,1,34,26,3,2,10.8,0.57305006508492,0.14610013016983991,4,1.3,14,113.2,,
Walker Kessler,UTH,23654,ast,9.5,-112,-108,fd,,C,24,,,,closed,,,156,,5537,9.5,-112,-115,9.5,-120,12,2023-10-27 00:12:09,1,1,131,131,0,5,16,31,1,1,10.8,0.59768099075228,0.13132473249538712,4,1.3,11,112.0,,
Jimmy Butler,MIA,23649,ast,23.5,100,-122,fd,,F,22,,,,closed,,,156,,2052,23.5,-103,-125,23.5,-105,12,2023-10-26 21:12:04,1,1,134,134,1,4,18,43,6,5,22.3,0.61346133566619,0.116298496048313,4,-1.2,3,107.5,,
Josh Giddey,OKC,23650,ast,16.5,-102,-120,fd,,G,3,,,,closed,,,156,,5360,16.5,-102,-130,16.5,-105,12,2023-10-27 03:12:00,0,0,122,122,0,5,18,69,1,3,15.3,0.60637459187461,0.11168675177011833,4,-1.2,7,109.4,,
Pascal Siakam,TOR,23652,ast,22.5,-112,-108,fd,,F,43,,,,closed,,,156,,3219,22.5,-115,-115,22.5,-102,10,2023-10-27 01:11:50,0,0,189,189,2,3,39,58,1,5,21.3,0.60549430571008,0.1661371813675615,4,-1.2,17,113.7,,
Jordan Clarkson,UTH,23654,ast,17.5,-104,-118,fd,,G,0,,,,closed,,,156,,2837,17.5,-115,-111,17.5,-115,12,2023-10-27 00:12:08,1,1,131,131,2,1,21,29,3,3,18.7,0.54977109055058,0.07839713915690705,3,1.2,11,112.0,,
Jeremy Sochan,SAS,23651,pra,6.5,110,-134,fd,,F,10,,,,closed,,,157,,5494,6.5,100,-134,6.5,-110,12,2023-10-26 22:12:34,0,0,59,59,3,2,33,36,3,2,5.3,0.71713379501317,0.25230826890359537,5,-1.2,24,44.9,,
Paul George,LAC,23654,pra,4.5,-122,100,fd,,F,8,,,,closed,,,157,,2169,4.5,-120,-110,4.5,-137,36,2023-10-27 00:17:04,1,1,63,63,4,1,49,29,1,4,5.7,0.67278519777144,0.22424847463327602,5,1.2,6,42.2,,
Malik Monk,SAC,23656,pra,1.5,108,-132,fd,,G,0,,,,closed,,,157,,3313,3.5,108,-140,3.5,-130,12,2023-10-27 15:12:38,0,0,22,22,2,3,25,38,6,7,2.7,0.71409217561621,0.2550710965375812,5,1.2,13,43.0,,
Xavier Tillman,MEM,23646,pts,3.5,116,-142,fd,,F,26,,,,closed,,,151,,5192,3.5,115,-145,3.5,-105,12,2023-10-26 20:12:01,0,0,62,62,0,0,4,10,1,1,2.4,0.77872291103632,0.32711932725908044,5,-1.1,8,25.5,,
Jeremy Sochan,SAS,23651,pts,4.5,134,-164,fd,,F,10,,,,closed,,,151,,5494,4.5,120,-163,4.5,115,12,2023-10-26 22:12:35,0,0,69,69,0,5,16,54,0,5,3.4,0.74418164730666,0.19795094444486738,4,-1.1,3,24.4,,
Kyrie Irving,DAL,23653,pts,5.5,110,-134,fd,,G,11,,,,closed,,,151,,2074,5.5,110,-145,5.5,115,12,2023-10-26 23:12:38,0,0,46,46,3,2,33,45,1,1,4.4,0.7199115200092,0.2571589230011403,5,-1.1,7,25.5,,
Mark Williams,CHA,23647,ast,11.5,-108,-112,fd,,C,5,,,,closed,,,156,,5511,11.5,-115,-112,11.5,-120,12,2023-10-27 02:12:34,0,0,132,132,3,2,9,9,1,3,12.6,0.58901180857063,0.13439311280269473,4,1.1,27,119.0,,
Jalen Brunson,NYK,23648,ast,23.5,-120,-102,fd,,G,11,,,,closed,,,156,,3514,23.5,-120,-110,23.5,-105,12,2023-10-26 22:12:37,1,1,237,237,3,2,65,25,3,3,22.4,0.585097826947,0.15872314748327443,4,-1.1,29,120.6,,
RJ Barrett,NYK,23648,ast,19.5,-106,-114,fd,,F,9,,,,closed,,,156,,4470,19.5,-110,-117,19.5,100,12,2023-10-26 21:11:58,1,1,237,237,5,0,32,26,2,3,20.6,0.54319404970087,0.055641266399804046,3,1.1,29,120.6,,
De'Andre Hunter,ATL,23648,ast,13.5,-120,-102,fd,,F,12,,,,closed,,,156,,4475,13.5,-110,-113,12.5,-120,12,2023-10-26 21:11:57,1,1,237,237,2,1,28,23,5,1,14.6,0.54269430305072,-0.005060444407013365,2,1.1,5,108.7,,
Quentin Grimes,NYK,23648,ast,8.5,-104,-118,fd,,G,5,,,,closed,,,156,,5336,8.5,-110,-117,8.5,100,12,2023-10-26 21:11:59,1,1,237,237,1,2,12,22,3,2,9.6,0.54489927656426,0.06884088864527915,3,1.1,29,120.6,,
Jakob Poeltl,TOR,23652,ast,9.5,100,-120,fd,,C,19,,,,closed,,,156,,3172,9.5,-111,-115,9.5,-110,12,2023-10-27 01:12:16,0,0,189,189,4,1,32,17,4,2,10.6,0.58083110875863,0.16166221751725995,4,1.1,17,113.7,,
Coby White,CHI,23652,ast,12.5,-108,-112,fd,,G,0,,,,closed,,,156,,4472,12.5,-115,-112,12.5,-110,12,2023-10-27 01:12:16,0,0,189,189,3,0,66,12,4,2,11.4,0.60218106205914,0.13984272461194358,4,-1.1,25,118.8,,
Clint Capela,ATL,23648,pra,10.5,106,-130,fd,,C,15,,,,closed,,,157,,2906,9.5,-127,100,9.5,-125,12,2023-10-26 21:12:00,4,4,67,67,3,1,48,25,3,4,9.4,0.53485836708131,-0.0537121197792208,2,-1.1,2,40.5,,
Scottie Barnes,TOR,23652,pts,4.5,-140,114,fd,,F,4,,,,closed,,,151,,5318,4.5,-140,110,4.5,-146,10,2023-10-27 01:11:49,1,1,81,81,3,2,42,18,5,3,5.5,0.64248199757208,0.10139771012356574,4,1.0,23,27.9,,
Devin Vassell,SAS,23651,ast,18.5,-102,-120,fd,,G,24,,,,closed,,,156,,5135,18.5,-105,-125,17.5,-125,12,2023-10-26 22:12:35,3,3,160,160,4,1,35,28,3,2,17.5,0.58442019619108,0.07143702635031335,3,-1.0,14,113.2,,
Royce O'Neale,BKN,23653,ast,7.5,-118,-104,fd,,F,0,,,,closed,,,156,,3388,7.5,-118,-105,7.5,-128,10,2023-10-27 23:12:49,1,1,87,87,1,4,32,35,4,0,6.5,0.63283782719182,0.24133573795318541,5,-1.0,13,113.0,,
Jalen Suggs,ORL,23655,ast,8.5,-110,-110,fd,,G,4,,,,closed,,,156,,5317,8.5,-120,-110,8.5,-110,12,2023-10-27 15:12:41,0,0,154,154,5,0,65,16,3,0,9.5,0.54468328706871,0.03984991167662827,3,1.0,20,115.4,,
Marcus Smart,MEM,23646,pra,2.5,-142,116,fd,,G,36,,,,closed,,,157,,2901,2.5,-155,120,2.5,-135,12,2023-10-26 20:11:58,0,0,40,40,2,2,7,9,1,2,3.5,0.67915280113787,0.15742942165749674,4,1.0,8,42.4,,
Julius Randle,NYK,23648,pra,8.5,-110,-110,fd,,F,30,,,,closed,,,157,,2852,8.5,-110,-120,8.5,105,12,2023-10-26 21:11:57,4,4,67,67,3,2,24,22,5,1,9.5,0.60817651745506,0.16106426059602352,4,1.0,20,44.3,,
Jaylen Brown,BOS,23649,3pm,1.5,-160,124,fd,,G,7,,,,closed,,,162,,3170,1.5,-145,110,1.5,-140,12,2023-10-26 21:12:04,0,0,52,52,3,2,52,36,8,10,2.5,0.71270250481635,0.15814157032656873,4,1.0,19,13.1,,
Collin Sexton,UTH,23654,pts,2.5,112,-138,fd,,G,2,,,,closed,,,151,,3478,2.5,-110,-120,2.5,-105,12,2023-10-27 17:12:49,0,0,79,79,4,1,55,13,2,4,3.4,0.66026011180388,0.39975143702422566,5,0.9,11,26.0,,
Jaren Jackson,MEM,23646,ast,18.5,-115,-105,fd,,F,13,,,,closed,,,156,,3467,18.5,-125,-105,18.5,-115,12,2023-10-26 20:12:00,0,0,72,72,2,3,45,20,1,5,19.4,0.53284026201381,-0.003820379713311839,2,0.9,6,108.8,,
