player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Brook Lopez,MIL,23644,ast,13.5,-108,-112,fd,,C,11,,,,closed,,,156,,2286,13.5,-105,-125,12.5,-125,12,2023-10-24 00:12:15,2,2,152,152,4,1,34,51,5,2,12.2,0.62402296200761,0.18118632094297604,4,-1.3,10,111.2,,
Khris Middleton,MIL,23644,pra,3.5,-128,104,fd,,F,22,,,,closed,,,157,,2721,3.5,-120,-108,4.5,-118,10,2023-10-25 02:13:10,2,2,50,50,5,0,35,25,0,3,4.5,0.65770404416541,0.1715353286696365,4,1.0,23,44.6,,
Anthony Davis,LAL,23645,reb,2.5,128,-164,fd,,F,3,,,,closed,,,152,,2746,2.5,115,-164,2.5,112,13,2023-10-25 22:13:46,0,0,14,14,1,4,36,43,3,4,1.6,0.78335848981926,0.26101610556271126,5,-0.9,4,4.5,,
Grayson Allen,PHO,23645,pra,2.5,-130,106,fd,,G,8,,,,closed,,,157,,3520,2.5,-140,106,2.5,-130,12,2023-10-26 19:12:27,3,3,65,65,5,0,56,16,4,2,3.4,0.66026011180388,0.16815250549917238,4,0.9,19,44.2,,
Tyrese Maxey,PHI,23644,3pm,3.5,120,-154,fd,,G,0,,,,closed,,,162,,5146,3.5,115,-154,3.5,125,12,2023-10-24 00:12:15,2,2,47,47,2,3,26,50,2,5,2.6,0.73600164438524,0.21392479008994125,5,-0.9,13,12.7,,
Tobias Harris,PHI,23644,pts,3.5,138,-170,fd,,F,12,,,,closed,,,151,,2252,3.5,130,-165,2.5,-166,10,2023-10-25 02:13:10,2,2,100,100,0,5,25,47,0,6,2.7,0.71409217561621,0.13414639656692173,4,-0.8,19,26.7,,
Kelly Oubre,PHI,23644,ast,12.5,-115,-105,fd,,F,9,,,,closed,,,156,,3030,12.5,-113,-120,12.5,-115,12,2023-10-26 15:12:22,2,2,152,152,4,1,41,25,2,1,13.3,0.53780550352655,0.005462463114854321,2,0.8,21,116.1,,
Damian Lillard,MIL,23644,pra,4.5,114,-140,fd,,G,0,,,,closed,,,157,,2761,4.5,105,-140,4.5,-105,12,2023-10-24 00:12:14,2,2,50,50,1,4,35,42,4,1,3.7,0.68721936537199,0.1780903406376972,4,-0.8,23,44.6,,
Bobby Portis,MIL,23644,pra,6.5,-132,108,fd,,F,9,,,,closed,,,157,,3027,6.5,-135,108,6.5,-130,12,2023-10-26 19:12:26,2,2,50,50,4,1,48,32,1,4,7.3,0.59396771484086,0.043943256386966,3,0.8,23,44.6,,
D'Angelo Russell,LAL,23645,3pm,1.5,-170,132,fd,,G,1,,,,closed,,,162,,3013,1.5,-185,140,1.5,-160,12,2023-10-25 22:13:27,0,0,48,48,3,2,53,19,6,2,2.3,0.66914581571475,0.0627610014293088,3,0.8,18,13.1,,
Drew Eubanks,PHO,23645,pra,5.5,-110,-110,fd,,C,15,,,,closed,,,157,,3600,5.5,-113,-110,5.5,-130,12,2023-10-26 16:12:19,3,3,65,65,0,4,15,30,2,5,6.2,0.58588696141562,0.11851147179345634,4,0.7,19,44.2,,
Anthony Davis,LAL,23645,ast,23.5,-120,-102,fd,,F,3,,,,closed,,,156,,2746,22.5,-135,110,22.5,-105,12,2023-10-25 22:13:25,2,2,154,154,4,1,51,31,4,3,22.9,0.54452721508763,-0.0017001056726782537,2,-0.6,16,113.4,,
LeBron James,LAL,23645,pra,7.5,110,-134,fd,,F,23,,,,closed,,,157,,2239,6.5,-140,110,6.5,-130,24,2023-10-25 21:22:37,3,3,65,65,2,3,42,32,2,2,6.9,0.53528482222654,0.12409812667573394,4,-0.6,4,41.5,,
D'Angelo Russell,LAL,23645,pra,2.5,-148,120,fd,,G,1,,,,closed,,,157,,3013,2.5,-148,115,2.5,-130,12,2023-10-25 22:13:24,3,3,65,65,4,1,44,28,4,4,3.1,0.59883685268537,0.0034563477430524236,2,0.6,4,41.5,,
Khris Middleton,MIL,23644,3pm,1.5,102,-130,fd,,F,22,,,,closed,,,162,,2721,1.5,-103,-125,1.5,-180,10,2023-10-25 02:13:08,2,2,47,47,2,3,33,28,1,2,2.1,0.62038507241576,0.2531778462798352,5,0.6,6,12.0,,
Tobias Harris,PHI,23644,pra,5.5,-122,100,fd,,F,12,,,,closed,,,157,,2252,5.5,-125,-105,5.5,-140,10,2023-10-25 02:13:07,2,2,50,50,3,2,45,28,3,3,6.0,0.55432035863539,0.008681308336529303,2,0.5,18,44.0,,
Malik Beasley,MIL,23644,pra,2.5,-150,122,fd,,G,5,,,,closed,,,157,,3185,2.5,-165,130,2.5,-155,12,2023-10-25 20:13:14,2,2,50,50,1,3,56,27,2,1,3.0,0.57680991887316,-0.03865013521139998,2,0.5,23,44.6,,
Taurean Prince,LAL,23645,pra,3.5,120,-148,fd,,F,12,,,,closed,,,157,,3224,3.5,120,-160,3.5,115,12,2023-10-26 02:12:54,3,3,65,65,1,4,21,38,1,3,4.0,0.56652987963329,0.24636573519323812,5,0.5,4,41.5,,
Josh Okogie,PHO,23645,pra,4.5,110,-134,fd,,G,2,,,,closed,,,157,,3511,4.5,110,-140,4.5,115,12,2023-10-25 22:13:26,3,3,65,65,0,0,4,11,1,2,4.0,0.62883693517987,0.09811823009022086,3,-0.5,19,44.2,,
Anthony Davis,LAL,23645,stl,1.5,162,-210,fd,,F,3,,,,closed,,,160,,2746,1.5,160,-214,1.5,146,13,2023-10-25 22:13:48,0,0,21,21,0,5,26,53,3,4,1.0,0.73575888234289,0.08612025488712333,3,-0.5,26,8.3,,
Eric Gordon,PHO,23645,3pm,2.5,-120,-106,fd,,G,23,,,,closed,,,162,,2187,2.5,-120,-109,2.5,-135,19,2023-10-26 14:14:27,0,0,48,48,1,4,23,35,0,4,2.0,0.67667641618306,0.3150503937142486,5,-0.5,28,14.0,,
LeBron James,LAL,23645,3pm,1.5,102,-130,fd,,F,23,,,,closed,,,162,,2239,1.5,110,-140,1.5,100,24,2023-10-25 21:22:37,0,0,48,48,3,2,45,29,2,2,2.0,0.59399415029016,0.19986818358612324,4,0.5,18,13.1,,
Khris Middleton,MIL,23644,pts,4.5,112,-138,fd,,F,22,,,,closed,,,151,,2721,4.5,120,-155,4.5,-120,10,2023-10-25 02:13:08,2,2,100,100,4,1,38,23,1,2,4.9,0.5417881317722,0.14859083935706396,4,0.4,10,25.9,,
Eric Gordon,PHO,23645,pts,2.5,-164,134,fd,,G,23,,,,closed,,,151,,2187,2.5,-165,130,3.5,125,19,2023-10-26 14:14:27,0,0,85,85,2,3,19,37,2,2,2.9,0.55403680144282,-0.10813588060424101,1,0.4,26,28.2,,
Giannis Antetokounmpo,MIL,23644,reb,0.5,-154,120,fd,,F,34,,,,closed,,,152,,2803,0.5,-140,105,0.5,-133,13,2023-10-24 00:12:42,0,0,9,9,4,1,48,25,6,1,0.9,0.5934303402594,-0.021225282948781843,2,0.4,27,6.2,,
Tyrese Maxey,PHI,23644,pra,3.5,114,-140,fd,,G,0,,,,closed,,,157,,5146,3.5,114,-145,3.5,110,12,2023-10-24 00:12:15,2,2,50,50,5,0,36,40,4,3,3.1,0.62483994539905,0.07115419211265711,3,-0.4,18,44.0,,
D'Angelo Russell,LAL,23645,stl,0.5,-170,132,fd,,G,1,,,,closed,,,160,,3013,0.5,-185,140,0.5,-189,13,2023-10-25 22:13:46,0,0,21,21,3,2,43,27,3,4,0.9,0.5934303402594,-0.05749298899977645,2,0.4,26,8.3,,
Giannis Antetokounmpo,MIL,23644,3pm,0.5,-108,-118,fd,,F,34,,,,closed,,,162,,2803,0.5,-115,-110,0.5,-125,12,2023-10-24 00:12:14,2,2,47,47,0,5,28,45,3,4,0.9,0.5934303402594,0.14290287753662223,4,0.4,6,12.0,,
Taurean Prince,LAL,23645,3pm,1.5,-136,106,fd,,F,12,,,,closed,,,162,,3224,1.5,-140,106,1.5,-145,12,2023-10-26 02:12:54,0,0,48,48,1,4,31,29,2,2,1.9,0.56625100425436,-0.01738796320566932,2,0.4,18,13.1,,
Giannis Antetokounmpo,MIL,23644,pts,5.5,108,-132,fd,,F,34,,,,closed,,,151,,2803,5.5,108,-140,5.5,110,12,2023-10-24 00:12:15,2,2,100,100,5,0,43,30,4,3,5.2,0.58091300453598,0.020998614032934626,3,-0.3,10,25.9,,
Brook Lopez,MIL,23644,reb,1.5,-146,114,fd,,C,11,,,,closed,,,152,,2286,1.5,-170,126,1.5,-174,13,2023-10-24 00:12:43,0,0,9,9,2,3,56,29,4,3,1.8,0.53716311297956,-0.09491694662348116,2,0.3,27,6.2,,
Tobias Harris,PHI,23644,ast,15.5,102,-124,fd,,F,12,,,,closed,,,156,,2252,14.5,-110,-115,15.5,-115,10,2023-10-25 02:13:09,2,2,152,152,1,4,42,31,2,4,15.2,0.52266860064164,0.05579057329611281,3,-0.3,21,116.1,,
Tobias Harris,PHI,23644,stl,0.5,-174,136,fd,,F,12,,,,closed,,,160,,2252,0.5,-165,130,0.5,-166,13,2023-10-25 16:14:02,0,0,8,8,1,4,39,33,4,2,0.8,0.55067103588278,-0.1328513572880361,1,0.3,9,6.9,,
Giannis Antetokounmpo,MIL,23644,stl,0.5,-166,130,fd,,F,34,,,,closed,,,160,,2803,0.5,-185,140,0.5,-174,13,2023-10-24 00:12:42,0,0,8,8,4,1,48,25,6,1,0.8,0.55067103588278,-0.11759942442879828,1,0.3,2,6.2,,
LeBron James,LAL,23645,stl,0.5,-170,132,fd,,F,23,,,,closed,,,160,,2239,0.5,-170,140,0.5,-200,24,2023-10-25 21:22:37,0,0,21,21,5,0,51,21,3,1,0.8,0.55067103588278,-0.12540482536264352,1,0.3,26,8.3,,
LeBron James,LAL,23645,pts,5.5,-114,-106,fd,,F,23,,,,closed,,,151,,2239,5.5,-115,-110,5.5,-115,24,2023-10-25 21:22:37,0,0,85,85,4,1,58,14,4,0,5.3,0.56347339228807,0.09505206425794743,3,-0.2,12,26.2,,
Damian Lillard,MIL,23644,ast,25.5,-118,-104,fd,,G,0,,,,closed,,,156,,2761,25.5,-120,-110,26.5,-115,12,2023-10-24 00:12:15,2,2,152,152,4,1,36,41,1,4,25.3,0.52204939330433,0.024019963789262633,3,-0.2,10,111.2,,
Rui Hachimura,LAL,23645,ast,8.5,-106,-114,fd,,F,28,,,,closed,,,156,,4491,8.5,-106,-125,8.5,-110,12,2023-10-26 03:12:07,2,2,154,154,2,3,39,14,2,2,8.7,0.51616342906575,0.0031100602598537197,2,0.2,16,113.4,,
Damian Lillard,MIL,23644,stl,0.5,-146,114,fd,,G,0,,,,closed,,,160,,2761,0.5,-150,114,0.5,-142,13,2023-10-24 00:12:43,0,0,8,8,3,2,50,27,3,2,0.7,0.50341469620859,-0.15178071734717025,1,0.2,2,6.2,,
Tyrese Maxey,PHI,23644,stl,0.5,-178,138,fd,,G,0,,,,closed,,,160,,5146,0.5,-184,165,0.5,-224,13,2023-10-24 00:12:42,0,0,8,8,3,2,40,35,4,3,0.7,0.50341469620859,-0.21376805873040433,1,0.2,9,6.9,,
Brook Lopez,MIL,23644,3pm,1.5,130,-166,fd,,C,11,,,,closed,,,162,,2286,1.5,140,-190,1.5,170,12,2023-10-24 00:12:14,2,2,47,47,2,3,42,43,4,2,1.3,0.62682312397823,0.004427415531380707,2,-0.2,6,12.0,,
Kelly Oubre,PHI,23644,3pm,1.5,-120,-106,fd,,F,9,,,,closed,,,162,,3030,1.5,-120,-111,1.5,-125,12,2023-10-26 15:12:22,2,2,47,47,3,2,31,35,1,2,1.7,0.50675448505762,-0.07095011072769664,2,0.2,13,12.7,,
Grayson Allen,PHO,23645,3pm,2.5,110,-140,fd,,G,8,,,,closed,,,162,,3520,2.5,110,-145,2.5,110,12,2023-10-26 19:12:28,0,0,48,48,2,3,29,43,3,3,2.3,0.59603882593207,0.02178084445497719,3,-0.2,28,14.0,,
Rui Hachimura,LAL,23645,3pm,0.5,-140,110,fd,,F,28,,,,closed,,,162,,4491,0.5,-140,105,0.5,-140,12,2023-10-26 03:12:07,0,0,48,48,4,1,42,10,3,1,0.7,0.50341469620859,-0.1370033779281314,1,0.2,18,13.1,,
Anthony Davis,LAL,23645,pts,2.5,106,-130,fd,,F,3,,,,closed,,,151,,2746,2.5,115,-150,2.5,120,12,2023-10-25 22:13:25,0,0,85,85,4,1,54,28,2,5,2.4,0.56970874665751,0.007946244086363907,2,-0.1,12,26.2,,
D'Angelo Russell,LAL,23645,pts,5.5,-104,-118,fd,,G,1,,,,closed,,,151,,3013,5.5,-105,-120,5.5,105,12,2023-10-25 22:13:25,0,0,85,85,2,3,40,32,3,5,5.6,0.5118609383755,0.004034917582711461,2,0.1,12,26.2,,
Gabe Vincent,LAL,23645,pts,2.5,122,-150,fd,,G,7,,,,closed,,,151,,3635,2.5,115,-150,2.5,125,12,2023-10-26 03:12:07,0,0,85,85,0,4,1,10,2,0,2.6,0.54381311588333,0.20726511726099262,5,0.1,12,26.2,,
LeBron James,LAL,23645,reb,0.5,104,-132,fd,,F,23,,,,closed,,,152,,2239,0.5,100,-130,0.5,-115,24,2023-10-25 21:22:37,0,0,14,14,4,1,32,42,1,3,0.4,0.67032004603564,0.17813826272930666,4,-0.1,4,4.5,,
Grayson Allen,PHO,23645,ast,10.5,-108,-112,fd,,G,8,,,,closed,,,156,,3520,10.5,-103,-125,10.5,-115,12,2023-10-26 19:12:28,2,2,154,154,2,3,42,30,3,3,10.6,0.50934558759013,-0.01903812760419399,2,0.1,22,116.8,,
Drew Eubanks,PHO,23645,ast,6.5,106,-130,fd,,C,15,,,,closed,,,156,,3600,6.5,110,-145,6.5,110,12,2023-10-26 16:12:19,2,2,154,154,2,2,12,33,0,7,6.6,0.54196442375631,0.11644671293799869,4,0.1,22,116.8,,
Brook Lopez,MIL,23644,pra,5.5,-114,-106,fd,,C,11,,,,closed,,,157,,2286,5.5,-115,-115,5.5,-110,12,2023-10-24 00:12:14,2,2,50,50,1,4,34,51,4,3,5.4,0.5461321043582,0.06135107073386048,3,-0.1,23,44.6,,
Rui Hachimura,LAL,23645,pra,3.5,-106,-114,fd,,F,28,,,,closed,,,157,,4491,3.5,-129,-105,3.5,-125,12,2023-10-26 03:12:07,3,3,65,65,3,2,31,21,2,2,3.4,0.5583570552829,0.0481439458819351,3,-0.1,4,41.5,,
Tobias Harris,PHI,23644,3pm,1.5,-104,-122,fd,,F,12,,,,closed,,,162,,2252,1.5,100,-130,1.5,-156,10,2023-10-25 02:13:09,2,2,47,47,2,3,23,50,2,4,1.6,0.5249309467861,0.02967224177273453,3,0.1,13,12.7,,
Damian Lillard,MIL,23644,3pm,3.5,-136,106,fd,,G,0,,,,closed,,,162,,2761,3.5,-137,106,4.5,120,12,2023-10-24 00:12:15,2,2,47,47,4,1,31,46,2,3,3.4,0.5583570552829,0.1502155338827741,4,-0.1,6,12.0,,
Malik Beasley,MIL,23644,3pm,2.5,116,-148,fd,,G,5,,,,closed,,,162,,3185,2.5,125,-163,2.5,130,12,2023-10-25 20:13:14,2,2,47,47,1,3,43,40,2,1,2.4,0.56970874665751,-0.04535291100633454,2,-0.1,6,12.0,,
Gabe Vincent,LAL,23645,3pm,1.5,162,-210,fd,,G,7,,,,closed,,,162,,3635,1.5,160,-205,1.5,165,12,2023-10-26 03:12:07,0,0,48,48,0,4,1,10,1,1,1.4,0.59183271345986,-0.12634218489258764,1,-0.1,18,13.1,,
LeBron James,LAL,23645,ast,19.5,-140,110,dk,,F,23,,,,closed,,,156,,2239,19.5,-120,-104,20.5,-110,24,2023-10-25 21:22:36,2,2,154,154,5,0,60,13,2,2,23.2,0.62760659709005,0.07589702358294281,3,3.7,16,113.4,,
Giannis Antetokounmpo,MIL,23644,pa,44.5,-120,-105,dk,,F,34,,,,closed,,,338,,2803,44.5,-110,-120,43.5,-120,12,2023-10-24 00:12:15,1,1,80,80,3,2,48,25,4,2,40.8,0.68794631119363,0.34313327423518236,5,-3.7,11,181.7,,
LeBron James,LAL,23645,to,26.5,-130,100,dk,,F,23,,,,closed,,,336,,2239,26.5,-125,-105,27.5,-115,24,2023-10-25 21:22:37,0,0,29,29,5,0,61,13,2,2,30.1,0.66758920471604,0.18111936218991698,4,3.6,10,155.0,,
Bobby Portis,MIL,23644,pa,16.5,-130,105,dk,,F,9,,,,closed,,,338,,3027,16.5,-110,-101,16.5,-110,12,2023-10-26 19:12:26,1,1,80,80,4,1,55,19,3,1,19.9,0.71330159262285,0.26199512540965764,5,3.4,11,181.7,,
Tyrese Maxey,PHI,23644,blk,27.5,-125,-105,dk,,G,0,,,,closed,,,335,,5146,27.5,-125,-105,26.5,-115,12,2023-10-24 00:12:14,2,2,18,18,4,1,53,23,5,1,24.2,0.68210761421429,0.3317339134659947,5,-3.3,21,142.8,,
Bobby Portis,MIL,23644,to,15.5,-140,115,dk,,F,9,,,,closed,,,336,,3027,15.5,-120,-115,15.5,-115,12,2023-10-26 19:12:27,0,0,20,20,4,1,59,20,3,1,18.8,0.70669229719537,0.21147250947777707,5,3.3,12,155.8,,
Tyrese Maxey,PHI,23644,pa,30.5,-125,100,dk,,G,0,,,,closed,,,338,,5146,30.5,-120,-108,29.5,-120,12,2023-10-24 00:12:14,1,1,80,80,4,1,54,22,5,1,27.3,0.67206466958853,0.3441293391770599,5,-3.2,22,186.8,,
D'Angelo Russell,LAL,23645,to,16.5,-125,-105,dk,,G,1,,,,closed,,,336,,3013,16.5,-125,-105,16.5,-105,12,2023-10-25 22:13:26,0,0,29,29,2,3,50,22,4,1,19.6,0.66939745744753,0.20491542340555402,5,3.1,10,155.0,,
Bobby Portis,MIL,23644,ast,8.5,-115,-110,dk,,F,9,,,,closed,,,156,,3027,8.5,-115,-110,8.5,-115,12,2023-10-26 19:12:26,2,2,152,152,4,1,62,18,4,1,11.5,0.7040073031928,0.3161875668387131,5,3.0,10,111.2,,
D'Angelo Russell,LAL,23645,ast,13.5,-135,105,dk,,G,1,,,,closed,,,156,,3013,13.5,-125,-105,13.5,-115,12,2023-10-25 22:13:25,2,2,154,154,3,2,50,21,6,2,16.5,0.66879923397544,0.16420607395724746,4,3.0,16,113.4,,
LeBron James,LAL,23645,blk,25.5,-125,100,dk,,F,23,,,,closed,,,335,,2239,25.5,-119,-115,26.5,-110,24,2023-10-25 21:22:37,0,0,28,28,5,0,64,9,2,2,28.5,0.6382377934829,0.14882802826922004,4,3.0,16,139.6,,
Giannis Antetokounmpo,MIL,23644,to,38.5,-115,-110,dk,,F,34,,,,closed,,,336,,2803,38.5,-115,-115,38.5,-105,12,2023-10-24 00:12:14,0,0,20,20,3,2,48,25,4,1,35.6,0.65991990372268,0.2598470889251162,5,-2.9,12,155.8,,
LeBron James,LAL,23645,pa,32.5,-120,-105,dk,,F,23,,,,closed,,,338,,2239,32.5,-120,-110,33.5,-110,24,2023-10-25 21:22:37,1,1,86,86,5,0,66,8,2,2,35.4,0.62615248599383,0.14794622432202165,4,2.9,10,181.2,,
Malik Beasley,MIL,23644,ast,8.5,-150,115,dk,,G,5,,,,closed,,,156,,3185,8.5,-135,100,8.5,-120,12,2023-10-25 20:13:14,2,2,152,152,1,3,49,34,2,1,11.2,0.64810699641369,0.08017832735614994,3,2.7,10,111.2,,
Taurean Prince,LAL,23645,ast,9.5,-120,-110,dk,,F,12,,,,closed,,,156,,3224,9.5,-121,-110,9.5,-130,12,2023-10-26 02:12:54,2,2,154,154,1,4,25,36,1,3,12.2,0.66485824199746,0.21890677699534344,5,2.7,16,113.4,,
Taurean Prince,LAL,23645,to,13.5,100,-130,dk,,F,12,,,,closed,,,336,,3224,13.5,-105,-125,13.5,-110,12,2023-10-26 02:12:54,0,0,29,29,1,4,21,39,1,3,16.2,0.67470030128549,0.34940060257097993,5,2.7,10,155.0,,
D'Angelo Russell,LAL,23645,pa,22.5,-140,110,dk,,G,1,,,,closed,,,338,,3013,22.5,-129,-106,21.5,-120,12,2023-10-25 22:13:25,1,1,86,86,2,3,48,24,5,1,25.2,0.6375845235767,0.09300204041720006,3,2.7,10,181.2,,
D'Angelo Russell,LAL,23645,blk,19.5,-125,-105,dk,,G,1,,,,closed,,,335,,3013,19.5,-125,-105,18.5,-125,12,2023-10-25 22:13:25,0,0,28,28,3,2,49,23,3,2,22.1,0.63561695284577,0.14411051512238604,4,2.6,16,139.6,,
Anthony Davis,LAL,23645,pa,38.5,-110,-115,dk,,F,3,,,,closed,,,338,,2746,38.5,-115,-115,37.5,-115,12,2023-10-25 22:13:27,1,1,86,86,4,1,53,29,5,2,35.9,0.63933795421016,0.19528400134942958,4,-2.6,10,181.2,,
Cameron Payne,MIL,23644,ast,4.5,-105,-125,dk,,G,1,,,,closed,,,156,,3031,4.5,-105,-125,4.5,-105,12,2023-10-26 23:12:43,2,2,152,152,2,0,21,11,1,1,7.0,0.71229933651867,0.3906796570126413,5,2.5,10,111.2,,
Cam Reddish,LAL,23645,ast,5.5,-110,-115,dk,,F,5,,,,closed,,,156,,4474,5.5,-110,-110,5.5,-120,12,2023-10-26 20:11:56,2,2,154,154,0,0,10,11,0,3,7.9,0.70424429706509,0.34446638530608076,5,2.4,16,113.4,,
Tyrese Maxey,PHI,23644,ast,22.5,-140,115,dk,,G,0,,,,closed,,,156,,5146,22.5,-120,-104,21.5,-125,12,2023-10-24 00:12:14,2,2,152,152,4,1,51,25,6,1,20.2,0.64111924649358,0.37840637996119686,5,-2.3,21,116.1,,
Damian Lillard,MIL,23644,pa,37.5,-130,105,dk,,G,0,,,,closed,,,338,,2761,37.5,-120,-110,38.5,-110,12,2023-10-24 00:12:15,1,1,80,80,2,3,37,40,4,1,35.2,0.61948977657189,0.2699540419723745,5,-2.3,11,181.7,,
Tyrese Maxey,PHI,23644,to,25.5,-115,-110,dk,,G,0,,,,closed,,,336,,5146,25.5,-115,-110,25.5,-110,12,2023-10-24 00:12:14,0,0,20,20,4,1,51,25,5,0,23.3,0.62913029031144,0.20106691786729447,5,-2.2,21,160.1,,
Paul Reed,PHI,23644,ast,4.5,100,-125,dk,,F,7,,,,closed,,,156,,5129,4.5,100,-125,4.5,110,12,2023-10-26 20:12:03,2,2,152,152,0,4,39,20,1,2,6.6,0.68446098537608,0.36892197075216004,5,2.1,21,116.1,,
