player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Domantas Sabonis,SAC,23641,ast,17.5,-122,100,fd,,F,11,,,,closed,,,156,,3176,18.5,-105,-125,18.5,-122,10,2023-10-23 03:12:16,4,4,147,147,2,3,40,42,4,3,19.8,0.62789196458128,0.1425575093200342,4,2.3,28,120.5,,
Devin Vassell,SAS,23642,ast,16.5,-110,-110,fd,,G,24,,,,closed,,,156,,5135,16.5,-115,-110,16.5,-115,12,2023-10-23 23:12:17,1,1,120,120,4,1,44,19,2,2,14.2,0.67915366997958,0.2965660972337437,5,-2.3,13,113.0,,
Bogdan Bogdanovic,ATL,23632,ast,11.5,-115,-105,fd,,G,13,,,,closed,,,156,,2902,11.5,-115,-115,11.5,100,12,2023-10-24 22:13:44,1,1,143,143,2,1,62,13,4,1,13.7,0.62962523549533,0.17712544027387778,4,2.2,23,116.8,,
Tyler Herro,MIA,23637,ast,20.5,-114,-106,fd,,G,14,,,,closed,,,156,,4496,20.5,-125,100,19.5,100,12,2023-10-23 21:12:13,0,0,129,129,1,4,25,22,1,3,18.3,0.65405622981361,0.27109040888305336,5,-2.2,27,119.0,,
Luka Doncic,DAL,23642,ast,28.5,-120,-102,fd,,G,77,,,,closed,,,156,,3469,28.5,-115,-115,28.5,-125,10,2023-10-25 01:12:28,1,1,120,120,3,2,66,25,3,3,30.7,0.58137040126835,0.06584573565864177,3,2.2,24,118.6,,
Bennedict Mathurin,IND,23633,ast,15.5,100,-122,fd,,F,0,,,,closed,,,156,,5458,14.5,-120,104,14.5,-125,12,2023-10-22 21:12:32,2,2,92,92,3,2,23,21,2,2,17.6,0.68452411654616,0.36904823309231993,5,2.1,30,123.0,,
Cade Cunningham,DET,23637,ast,19.5,-120,-102,fd,,G,2,,,,closed,,,156,,5315,20.5,-113,-120,18.5,-120,12,2023-10-23 21:12:13,0,0,129,129,4,1,38,21,2,2,17.4,0.69790645328776,0.38212846631497566,5,-2.1,4,108.1,,
Victor Wembanyama,SAS,23642,pra,6.5,-142,116,fd,,C,1,,,,closed,,,157,,5971,6.5,-130,100,5.5,-174,13,2023-10-23 23:12:36,0,0,49,49,5,0,61,9,2,1,8.6,0.75432354883258,0.2855373156160871,5,2.1,22,44.3,,
P.J. Washington,CHA,23632,ast,15.5,-104,-118,fd,,F,25,,,,closed,,,156,,4480,15.5,-110,-115,15.5,-115,12,2023-10-21 21:11:45,1,1,143,143,1,4,20,57,4,1,13.5,0.65803780223872,0.21569695667831323,5,-2.0,29,120.6,,
Jalen Duren,DET,23637,ast,10.5,104,-128,fd,,C,0,,,,closed,,,156,,5487,9.5,-135,102,10.5,105,12,2023-10-23 21:12:13,0,0,129,129,3,1,48,8,5,0,8.5,0.62317975731031,0.11003894270898962,4,-2.0,4,108.1,,
Marcus Smart,MEM,23639,ast,15.5,-105,-115,fd,,G,36,,,,closed,,,156,,2901,15.5,-105,-125,14.5,-120,12,2023-10-22 19:11:52,0,0,88,88,2,2,7,9,1,0,13.5,0.66197303719064,0.23760176518250098,5,-2.0,8,110.3,,
Julius Randle,NYK,23634,ast,23.5,100,-122,fd,,F,30,,,,closed,,,156,,2852,21.5,-120,102,21.5,-105,12,2023-10-21 20:12:20,3,3,193,193,1,4,28,18,5,2,21.6,0.52325016492949,0.046500329858979894,3,-1.9,3,107.5,,
Nikola Vucevic,CHI,23640,ast,16.5,-120,-102,fd,,C,9,,,,closed,,,156,,2373,17.5,-110,-115,16.5,-122,10,2023-10-21 22:11:37,1,1,161,161,3,1,41,36,1,3,18.4,0.53455382582188,-0.01998465265988658,2,1.9,9,110.7,,
Dillon Brooks,HOU,23635,ast,11.5,-120,-102,fd,,G,9,,,,closed,,,156,,3352,11.5,-125,-105,11.5,-120,12,2023-10-21 22:11:49,0,0,140,140,3,2,38,33,3,1,13.3,0.60160463855754,0.10294183735549,4,1.8,2,107.4,,
Herbert Jones,NOR,23639,ast,10.5,-110,-110,fd,,F,2,,,,closed,,,156,,5331,10.5,-120,-111,10.5,-120,12,2023-10-22 19:11:54,0,0,88,88,3,2,39,41,4,3,8.7,0.68193770845705,0.3018810797816409,5,-1.8,12,112.8,,
Keldon Johnson,SAS,23642,ast,19.5,100,-122,fd,,F,0,,,,closed,,,156,,4489,19.5,-110,-119,19.5,-120,12,2023-10-23 23:12:18,1,1,120,120,0,5,21,46,3,4,17.7,0.63055538925399,0.14740406897037528,4,-1.8,13,113.0,,
Marvin Bagley,DET,23637,ast,7.5,-112,-108,fd,,F,35,,,,closed,,,156,,3465,7.5,-115,-110,7.5,-110,10,2023-10-25 20:11:57,0,0,129,129,3,1,26,2,2,1,9.2,0.61701796328807,0.1679268590809897,4,1.7,4,108.1,,
Darius Garland,CLE,23638,ast,20.5,-104,-118,fd,,G,10,,,,closed,,,156,,4478,20.5,-105,-123,20.5,-110,12,2023-10-23 22:12:11,1,1,96,96,1,4,19,48,1,5,18.8,0.63191067551521,0.16742819713826917,4,-1.7,15,113.3,,
Larry Nance,NOR,23639,ast,5.5,116,-142,fd,,F,22,,,,closed,,,156,,3068,5.5,100,-130,5.5,116,10,2023-10-25 20:12:28,0,0,88,88,4,1,23,21,0,1,7.2,0.64713515593605,0.3978119368218679,5,1.7,12,112.8,,
Zach LaVine,CHI,23640,ast,26.5,100,-122,fd,,G,8,,,,closed,,,156,,2912,25.5,-115,-110,25.5,-106,10,2023-10-21 22:11:37,1,1,161,161,0,5,3,21,1,2,24.8,0.55953529012986,0.01817077384286009,3,-1.7,9,110.7,,
John Collins,UTH,23641,ast,11.5,-115,-105,fd,,F,20,,,,closed,,,156,,3330,11.5,-120,-110,12.5,-128,10,2023-10-23 03:12:14,4,4,147,147,5,0,48,15,1,1,13.2,0.60164742352371,0.12481909615302311,4,1.7,18,114.5,,
Davion Mitchell,SAC,23641,ast,5.5,112,-138,fd,,G,45,,,,closed,,,156,,5332,5.5,105,-130,5.5,-105,12,2023-10-25 20:13:18,4,4,147,147,3,2,18,11,2,1,7.2,0.61398307517659,0.30164411937437086,5,1.7,28,120.5,,
Larry Nance,NOR,23639,pra,4.5,-150,122,fd,,F,22,,,,closed,,,157,,3068,5.5,112,-150,4.5,-144,10,2023-10-25 20:12:30,0,0,24,24,4,1,22,22,2,0,6.2,0.58588696141562,-0.023521730973966648,2,1.7,29,45.6,,
Domantas Sabonis,SAC,23641,pra,12.5,-108,-112,fd,,F,11,,,,closed,,,157,,3176,12.5,-113,-115,12.5,104,10,2023-10-23 03:12:12,0,0,52,52,1,4,44,38,2,5,10.8,0.71037046951296,0.3446298172923886,5,-1.7,6,42.2,,
Devin Vassell,SAS,23642,pts,4.5,124,-152,fd,,G,24,,,,closed,,,151,,5135,4.5,124,-160,4.5,130,12,2023-10-23 23:12:18,2,2,44,44,3,2,24,37,1,3,2.9,0.83177707631945,0.3789988370559303,5,-1.6,16,26.6,,
Moritz Wagner,ORL,23635,ast,7.5,110,-134,fd,,F,21,,,,closed,,,156,,3550,6.5,-120,-105,6.5,-120,12,2023-10-25 17:13:06,0,0,140,140,2,3,50,17,2,1,5.9,0.60748580695271,0.06083342408159814,3,-1.6,14,113.2,,
Jock Landale,HOU,23635,ast,6.5,110,-134,fd,,C,2,,,,closed,,,156,,5386,6.5,105,-135,6.5,105,12,2023-10-25 19:13:15,0,0,140,140,3,1,9,7,1,1,4.9,0.70872469533206,0.23762372169926893,5,-1.6,2,107.4,,
Jabari Smith,HOU,23635,ast,13.5,-112,-108,fd,,F,10,,,,closed,,,156,,5482,13.5,-112,-113,13.5,-115,12,2023-10-21 22:11:51,0,0,140,140,2,3,40,34,1,3,15.1,0.57582866587092,0.08996140325566993,3,1.6,2,107.4,,
Donovan Mitchell,CLE,23638,ast,26.5,-108,-112,fd,,G,45,,,,closed,,,156,,3326,26.5,-108,-120,26.5,-105,12,2023-10-23 22:12:09,1,1,96,96,5,0,34,30,5,1,24.9,0.60547485738263,0.14607740861712104,4,-1.6,15,113.3,,
Victor Wembanyama,SAS,23642,ast,18.5,-106,-114,fd,,C,1,,,,closed,,,156,,5971,17.5,-115,-114,14.5,-174,13,2023-10-23 23:12:37,1,1,120,120,4,1,47,23,1,2,16.9,0.55907658635079,0.04949464455323743,3,-1.6,13,113.0,,
Paul George,LAC,23643,ast,22.5,-120,-102,fd,,F,8,,,,closed,,,156,,2169,22.5,-110,-120,22.5,-105,12,2023-10-22 22:11:58,0,0,169,169,1,4,37,40,4,1,20.9,0.67412651148979,0.3350348560876233,5,-1.6,20,115.4,,
Jerami Grant,POR,23643,ast,17.5,-115,-105,fd,,F,9,,,,closed,,,156,,2868,17.5,-115,-115,18.5,-105,12,2023-10-22 21:12:38,0,0,169,169,2,3,34,20,1,1,19.1,0.57054781850403,0.06667635633362134,3,1.6,11,112.0,,
Tyus Jones,WAS,23633,ast,12.5,-122,100,fd,,G,21,,,,closed,,,156,,3028,12.5,-125,-103,13.5,-110,12,2023-10-22 21:12:33,2,2,92,92,1,4,31,34,2,2,14.0,0.57245941273592,0.04168843956864143,3,1.5,26,119.0,,
Buddy Hield,IND,23633,ast,11.5,-115,-105,fd,,G,7,,,,closed,,,156,,3173,11.5,-125,-110,11.5,-115,12,2023-10-24 23:13:30,2,2,92,92,0,4,38,38,6,1,10.0,0.63699570183117,0.24365827500371295,5,-1.5,30,123.0,,
Jalen Green,HOU,23635,ast,21.5,-108,-112,fd,,G,4,,,,closed,,,156,,5252,22.5,-108,-120,22.5,-125,12,2023-10-21 22:11:53,0,0,140,140,1,4,30,51,1,3,20.0,0.66521454865063,0.2591561099458354,5,-1.5,2,107.4,,
Jonas Valanciunas,NOR,23639,ast,12.5,-114,-106,fd,,C,17,,,,closed,,,156,,2455,12.5,-120,-110,12.5,-120,12,2023-10-22 19:11:51,0,0,88,88,4,1,42,45,2,6,14.0,0.58925176163776,0.10613927184632144,4,1.5,12,112.8,,
CJ McCollum,NOR,23639,ast,18.5,-110,-110,fd,,G,3,,,,closed,,,156,,2814,18.5,-110,-120,18.5,-115,12,2023-10-22 19:11:52,0,0,88,88,2,3,41,31,3,4,20.0,0.56496609739606,0.07857164048338716,3,1.5,12,112.8,,
Alperen Sengun,HOU,23635,pra,9.5,104,-128,fd,,C,28,,,,closed,,,157,,5384,9.5,-105,-127,9.5,100,12,2023-10-21 22:11:52,0,0,48,48,3,2,29,33,2,1,8.0,0.71662425872701,0.2764869608574865,5,-1.5,1,40.0,,
Marcus Smart,MEM,23639,pra,2.5,-164,134,fd,,G,36,,,,closed,,,157,,2901,3.5,114,-155,2.5,-150,12,2023-10-22 19:11:51,0,0,24,24,2,2,5,11,0,1,4.0,0.56652987963329,-0.08802507180982577,2,1.5,7,42.3,,
Lauri Markkanen,UTH,23641,pra,8.5,-110,-112,fd,,F,23,,,,closed,,,157,,3322,8.5,-113,-115,8.5,100,10,2023-10-23 03:12:15,0,0,52,52,1,3,27,25,1,2,7.0,0.72909126773808,0.38006561393279426,5,-1.5,10,42.5,,
Bruce Brown,IND,23633,pts,3.5,136,-168,fd,,G,11,,,,closed,,,151,,3552,2.5,-155,116,3.5,135,12,2023-10-22 21:12:31,0,0,42,42,0,2,31,29,2,4,2.1,0.64963135188207,0.03631668038330216,3,-1.4,29,28.9,,
Derrick White,BOS,23634,pts,2.5,-144,118,fd,,G,9,,,,closed,,,151,,3357,2.5,-130,105,2.5,-110,12,2023-10-21 20:12:17,0,0,100,100,2,3,79,11,5,3,3.9,0.74687489737022,0.2655380205439838,5,1.4,9,25.7,,
Dejounte Murray,ATL,23632,ast,20.5,-110,-110,fd,,G,5,,,,closed,,,156,,3199,20.5,-105,-120,20.5,-110,12,2023-10-21 21:11:47,1,1,143,143,2,1,45,32,2,4,19.1,0.61814150699791,0.18008833154146464,4,-1.4,23,116.8,,
Kristaps Porzingis,BOS,23634,ast,18.5,100,-122,fd,,F,8,,,,closed,,,156,,3014,18.5,-115,-117,18.5,-125,12,2023-10-21 20:12:16,3,3,193,193,1,3,36,26,7,1,19.9,0.56182031363837,0.12364062727674008,4,1.4,5,108.7,,
Malcolm Brogdon,POR,23643,ast,10.5,-102,-120,fd,,G,15,,,,closed,,,156,,3242,9.5,-115,-115,9.5,-120,19,2023-10-25 20:21:59,0,0,169,169,5,0,23,5,2,0,11.9,0.64977149710523,0.2868023766201613,5,1.4,11,112.0,,
Deandre Ayton,POR,23643,ast,15.5,102,-124,fd,,C,2,,,,closed,,,156,,3464,14.5,-130,100,13.5,-110,12,2023-10-24 20:12:35,0,0,169,169,4,1,32,22,4,5,16.9,0.65090324245473,0.31482454975855456,5,1.4,11,112.0,,
Shai Gilgeous-Alexander,OKC,23640,pts,4.5,-148,120,fd,,G,2,,,,closed,,,151,,3485,4.5,-140,106,5.5,116,10,2023-10-21 22:11:36,0,0,64,64,5,0,63,20,4,0,5.8,0.68728165014332,0.15166114348340104,4,1.3,23,27.9,,
Trae Young,ATL,23632,ast,26.5,-106,-114,fd,,G,11,,,,closed,,,156,,3473,26.5,-110,-114,26.5,-113,10,2023-10-22 01:12:01,1,1,143,143,0,3,24,29,2,5,25.2,0.59291112657607,0.11300860602876306,4,-1.3,23,116.8,,
Alperen Sengun,HOU,23635,ast,14.5,-102,-120,fd,,C,28,,,,closed,,,156,,5384,14.5,-110,-120,14.5,-105,12,2023-10-21 22:11:50,0,0,140,140,4,1,53,9,1,2,13.2,0.63392242480483,0.1621911121421883,4,-1.3,2,107.4,,
Jaden Ivey,DET,23637,ast,13.5,-105,-115,fd,,G,23,,,,closed,,,156,,5484,14.5,-105,-120,17.5,-115,12,2023-10-23 21:12:13,0,0,129,129,2,2,32,27,2,5,14.8,0.5000659890137,-0.023680688116109516,2,1.3,4,108.1,,
Alex Caruso,CHI,23640,ast,4.5,-134,110,fd,,G,9,,,,closed,,,156,,3389,4.5,-140,110,4.5,-135,12,2023-10-25 20:13:21,1,1,161,161,4,0,55,6,4,0,5.8,0.60850768573403,0.06261789896838083,3,1.3,9,110.7,,
Coby White,CHI,23640,ast,12.5,100,-122,fd,,G,0,,,,closed,,,156,,4472,12.5,-110,-120,12.5,-115,10,2023-10-21 22:11:36,1,1,161,161,3,0,66,12,3,0,11.2,0.62493897420275,0.13718403502467624,4,-1.3,9,110.7,,
Naz Reid,MIN,23636,pra,4.5,106,-130,fd,,C,11,,,,closed,,,157,,4499,4.5,-110,-120,4.5,-110,12,2023-10-24 22:13:40,0,0,44,44,2,3,36,44,1,1,3.2,0.78061251106731,0.3810836734267793,5,-1.3,26,45.2,,
Luguentz Dort,OKC,23640,ast,11.5,-104,-118,fd,,G,5,,,,closed,,,156,,4691,11.5,-115,-110,11.5,-113,10,2023-10-21 22:11:35,1,1,161,161,2,3,36,51,1,3,12.7,0.56639617632768,0.1110078843350647,4,1.2,17,113.7,,
Daniel Gafford,WAS,23633,pra,6.5,104,-128,fd,,F,21,,,,closed,,,157,,4527,6.5,-110,-120,6.5,100,12,2023-10-22 21:12:31,1,1,39,39,1,4,50,41,2,5,5.3,0.71713379501317,0.277394572367209,5,-1.2,14,43.0,,
Jakob Poeltl,TOR,23636,pra,9.5,-102,-120,fd,,C,19,,,,closed,,,157,,3172,9.5,-110,-120,9.5,-105,12,2023-10-22 20:12:00,0,0,44,44,3,2,21,28,5,0,8.3,0.67877357241395,0.24441821609224168,5,-1.2,3,40.9,,
Derrick White,BOS,23634,ast,11.5,-104,-118,fd,,G,9,,,,closed,,,156,,3357,10.5,-125,-105,10.5,-125,12,2023-10-21 20:12:19,3,3,193,193,4,1,66,24,5,3,12.6,0.64062435191337,0.25660930567622575,5,1.1,5,108.7,,
Karl-Anthony Towns,MIN,23636,ast,21.5,-102,-120,fd,,C,32,,,,closed,,,156,,3012,21.5,-115,-117,21.5,-105,12,2023-10-22 20:12:01,0,0,114,114,2,3,34,40,0,1,20.4,0.5833450760749,0.06946597280398342,3,-1.1,25,118.8,,
OG Anunoby,TOR,23636,ast,16.5,-102,-120,fd,,F,8,,,,closed,,,156,,3325,15.5,-115,-115,16.5,100,12,2023-10-22 20:11:58,0,0,114,114,2,2,23,35,2,2,17.6,0.60974416875615,0.20753256949747356,5,1.1,1,106.2,,
Kyle Lowry,MIA,23637,ast,10.5,-106,-114,fd,,G,7,,,,closed,,,156,,2156,11.5,-106,-125,10.5,-137,36,2023-10-24 20:21:12,0,0,129,129,0,5,15,47,0,3,9.4,0.68601207101145,0.2877770455828974,5,-1.1,27,119.0,,
Luke Kennard,MEM,23639,ast,9.5,-124,102,fd,,G,10,,,,closed,,,156,,3331,9.5,-125,-105,10.5,100,10,2023-10-25 20:12:29,0,0,88,88,2,2,16,9,0,1,10.6,0.5315113362726,-0.039850489314012805,2,1.1,8,110.3,,
Mason Plumlee,LAC,23643,ast,5.5,106,-130,fd,,C,22,,,,closed,,,156,,2790,4.5,-120,-110,5.5,-120,12,2023-10-25 18:13:28,0,0,169,169,1,1,15,8,5,0,6.6,0.62405769727126,0.28555885637879574,5,1.1,20,115.4,,
Bogdan Bogdanovic,ATL,23632,pra,2.5,-148,120,fd,,G,13,,,,closed,,,157,,2902,2.5,-160,125,2.5,-155,12,2023-10-24 22:13:43,1,1,48,48,1,2,48,25,4,1,3.6,0.697253155284,0.1683701520975135,4,1.1,27,45.4,,
Jaden Ivey,DET,23637,pra,2.5,-154,126,fd,,G,23,,,,closed,,,157,,5484,2.5,-140,105,3.5,105,12,2023-10-23 21:12:14,0,0,29,29,1,3,34,24,3,4,3.6,0.697253155284,0.15001494442945457,4,1.1,12,42.9,,
Ausar Thompson,DET,23637,pra,5.5,100,-122,fd,,F,9,,,,closed,,,157,,5979,5.5,100,-125,4.5,-127,13,2023-10-23 21:12:48,0,0,29,29,4,1,30,9,2,0,4.4,0.7199115200092,0.31000292985280653,5,-1.1,12,42.9,,
Paul George,LAC,23643,3pm,3.5,142,-184,fd,,F,8,,,,closed,,,162,,2169,2.5,-160,118,2.5,-155,12,2023-10-22 22:11:59,0,0,36,36,1,4,48,30,4,1,2.4,0.56970874665751,-0.1206669345068867,1,-1.1,5,11.7,,
Kyle Kuzma,WAS,23633,pts,2.5,-144,118,fd,,F,33,,,,closed,,,151,,3358,2.5,-148,115,2.5,-120,12,2023-10-24 21:13:07,0,0,42,42,5,0,52,17,4,2,3.5,0.67915280113787,0.1507866908169464,4,1.0,4,24.4,,
Anthony Edwards,MIN,23636,pts,3.5,-140,114,fd,,G,5,,,,closed,,,151,,5089,3.5,-140,106,3.5,-130,12,2023-10-22 20:11:58,0,0,42,42,5,0,73,20,2,1,4.5,0.65770404416541,0.1274926471407028,4,1.0,27,28.6,,
CJ McCollum,NOR,23639,pts,4.5,-105,-115,fd,,G,3,,,,closed,,,151,,2814,4.5,100,-130,4.5,125,12,2023-10-22 19:11:54,0,0,43,43,2,3,35,36,4,3,5.5,0.64248199757208,0.25436961430739424,5,1.0,17,26.6,,
Collin Sexton,UTH,23641,pts,2.5,-162,132,fd,,G,2,,,,closed,,,151,,3478,2.5,-165,132,2.5,-165,12,2023-10-25 20:13:18,0,0,56,56,4,1,55,13,1,3,3.5,0.67915280113787,0.098382925297049,3,1.0,20,26.8,,
Malcolm Brogdon,POR,23643,pts,2.5,-152,124,fd,,G,15,,,,closed,,,151,,3242,2.5,-145,110,2.5,-145,19,2023-10-25 20:21:59,1,1,75,75,5,0,24,4,2,0,3.5,0.67915280113787,0.1259638545180477,4,1.0,11,26.0,,
Daniel Gafford,WAS,23633,reb,0.5,-196,150,fd,,F,21,,,,closed,,,152,,4527,0.5,-190,146,0.5,-190,12,2023-10-22 21:12:32,0,0,5,5,3,2,75,16,6,1,1.5,0.77686983985157,0.1732320030411465,4,1.0,18,5.2,,
Daniel Gafford,WAS,23633,ast,10.5,-130,106,fd,,F,21,,,,closed,,,156,,4527,10.5,-120,-105,10.5,100,12,2023-10-22 21:12:32,2,2,92,92,1,4,40,51,2,5,9.5,0.59167815556199,0.2188570004576994,5,-1.0,26,119.0,,
Jayson Tatum,BOS,23634,ast,26.5,-108,-112,fd,,F,0,,,,closed,,,156,,3316,25.5,-115,-111,25.5,-120,12,2023-10-21 20:12:18,3,3,193,193,2,3,49,43,5,4,27.5,0.5891040496803,0.1345707623472443,4,1.0,5,108.7,,
Mike Conley,MIN,23636,ast,11.5,-120,-102,fd,,G,10,,,,closed,,,156,,2218,11.5,-125,-102,11.5,-125,12,2023-10-23 01:12:04,0,0,114,114,3,2,42,46,2,1,10.5,0.60898759821864,0.2060342631388753,5,-1.0,25,118.8,,
Gary Trent,TOR,23636,ast,12.5,102,-124,fd,,G,5,,,,closed,,,156,,3535,12.5,100,-125,12.5,100,12,2023-10-24 22:13:41,0,0,114,114,4,1,36,29,2,1,11.5,0.60626625656534,0.09519065702125923,3,-1.0,1,106.2,,
Karl-Anthony Towns,MIN,23636,pra,7.5,-140,112,fd,,C,32,,,,closed,,,157,,3012,7.5,-131,100,7.5,-130,12,2023-10-22 20:12:00,0,0,44,44,2,3,42,32,1,0,8.5,0.61440289817285,0.05326211115345714,3,1.0,26,45.2,,
Jalen Brunson,NYK,23634,pts,5.5,-104,-118,fd,,G,11,,,,closed,,,151,,3514,5.5,-115,-113,5.5,-110,12,2023-10-21 20:12:20,0,0,100,100,3,2,66,24,4,4,4.6,0.68575950114804,0.26691162076502295,5,-0.9,5,24.4,,
Spencer Dinwiddie,BKN,23638,pts,6.5,-108,-112,fd,,G,26,,,,closed,,,151,,2885,6.5,-120,-109,6.5,-140,12,2023-10-23 22:12:11,1,1,42,42,0,4,20,47,3,3,5.6,0.67025779797431,0.26870226045137247,5,-0.9,6,24.7,,
Russell Westbrook,LAC,23643,pts,7.5,-110,-110,fd,,G,4,,,,closed,,,151,,2343,7.5,-111,-115,7.5,-115,12,2023-10-22 22:11:58,1,1,75,75,0,5,7,57,2,5,6.6,0.65808200540121,0.2563383739477645,5,-0.9,22,27.1,,
Clint Capela,ATL,23632,ast,9.5,-128,104,fd,,C,15,,,,closed,,,156,,2906,9.5,-125,100,9.5,-105,12,2023-10-21 21:11:45,1,1,143,143,3,1,51,22,6,0,10.4,0.57244133524069,0.019661128397479022,3,0.9,23,116.8,,
Mark Williams,CHA,23632,ast,11.5,-118,-104,fd,,C,5,,,,closed,,,156,,5511,11.5,-125,-105,11.5,-115,12,2023-10-21 21:11:44,1,1,143,143,3,2,9,9,2,0,12.4,0.57269897164323,0.05803708320528933,3,0.9,29,120.6,,
Ochai Agbaji,UTH,23641,ast,7.5,-132,108,fd,,G,30,,,,closed,,,156,,5338,8.5,-115,-120,8.5,-110,12,2023-10-25 20:13:20,4,4,147,147,1,3,9,22,3,1,8.4,0.53797419538029,0.11898632639100326,4,0.9,18,114.5,,
Tim Hardaway,DAL,23642,ast,12.5,104,-128,fd,,G,8,,,,closed,,,156,,2783,12.5,104,-128,13.5,-111,10,2023-10-25 02:13:01,1,1,120,120,0,1,37,39,3,2,11.6,0.65270835670717,0.16263676038464647,4,-0.9,24,118.6,,
Bruce Brown,IND,23633,pra,4.5,122,-150,fd,,G,11,,,,closed,,,157,,3552,4.5,115,-148,4.5,120,12,2023-10-22 21:12:33,1,1,39,39,1,1,23,37,3,3,3.6,0.70643844964128,0.1773974160688,4,-0.9,30,48.9,,
Franz Wagner,ORL,23635,pra,4.5,118,-144,fd,,F,22,,,,closed,,,157,,5340,4.5,110,-145,4.5,110,12,2023-10-21 22:11:50,0,0,48,48,5,0,53,25,1,1,3.6,0.70643844964128,0.19702070633661334,4,-0.9,24,44.9,,
Bam Adebayo,MIA,23637,pra,9.5,-102,-120,fd,,C,13,,,,closed,,,157,,3332,9.5,-115,-111,9.5,-110,12,2023-10-23 21:12:12,0,0,29,29,2,3,46,31,3,4,8.6,0.63995121693553,0.17324389771513837,4,-0.9,15,43.1,,
CJ McCollum,NOR,23639,pra,3.5,-142,116,fd,,G,3,,,,closed,,,157,,2814,3.5,-150,115,3.5,-155,12,2023-10-22 19:11:50,0,0,24,24,3,2,46,25,3,4,4.4,0.64055222721123,0.09164534496561721,3,0.9,29,45.6,,
