game_id,team_id,team_city,team_name,player_id,in_time,out_time,is_home
0022301036,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004710,True
0022301036,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000019080,True
0022301036,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000023420,1970-01-01 00:00:00.000028800,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003320,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000004250,1970-01-01 00:00:00.000005370,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000008400,1970-01-01 00:00:00.000011450,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000019080,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000021315,1970-01-01 00:00:00.000023420,True
0022301036,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000024870,1970-01-01 00:00:00.000028800,True
0022301036,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004250,True
0022301036,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000005470,1970-01-01 00:00:00.000010980,True
0022301036,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000013630,1970-01-01 00:00:00.000017990,True
0022301036,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000020720,1970-01-01 00:00:00.000028800,True
0022301036,1610612751,Brooklyn,Nets,1629022,1970-01-01 00:00:00.000003320,1970-01-01 00:00:00.000007200,True
0022301036,1610612751,Brooklyn,Nets,1629022,1970-01-01 00:00:00.000019870,1970-01-01 00:00:00.000021600,True
0022301036,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004710,True
0022301036,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000017990,True
0022301036,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000024870,True
0022301036,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000026420,1970-01-01 00:00:00.000028800,True
0022301036,1610612751,Brooklyn,Nets,1630549,1970-01-01 00:00:00.000004710,1970-01-01 00:00:00.000007200,True
0022301036,1610612751,Brooklyn,Nets,1630549,1970-01-01 00:00:00.000019080,1970-01-01 00:00:00.000021315,True
0022301036,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000003320,1970-01-01 00:00:00.000005470,True
0022301036,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000010980,1970-01-01 00:00:00.000014400,True
0022301036,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000017990,1970-01-01 00:00:00.000020720,True
0022301036,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000023890,True
0022301036,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000026820,1970-01-01 00:00:00.000028800,True
0022301036,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003320,True
0022301036,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000013630,True
0022301036,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000019870,True
0022301036,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000023420,1970-01-01 00:00:00.000026420,True
0022301036,1610612751,Brooklyn,Nets,1631367,1970-01-01 00:00:00.000004710,1970-01-01 00:00:00.000007200,True
0022301036,1610612751,Brooklyn,Nets,1631367,1970-01-01 00:00:00.000019080,1970-01-01 00:00:00.000023420,True
0022301036,1610612751,Brooklyn,Nets,1641730,1970-01-01 00:00:00.000005370,1970-01-01 00:00:00.000008400,True
0022301036,1610612751,Brooklyn,Nets,1641730,1970-01-01 00:00:00.000011450,1970-01-01 00:00:00.000014400,True
0022301036,1610612751,Brooklyn,Nets,1641730,1970-01-01 00:00:00.000017990,1970-01-01 00:00:00.000021600,True
0022301036,1610612751,Brooklyn,Nets,1641730,1970-01-01 00:00:00.000023890,1970-01-01 00:00:00.000026820,True
0022301036,1610612761,Toronto,Raptors,202066,1970-01-01 00:00:00.000005370,1970-01-01 00:00:00.000010980,False
0022301036,1610612761,Toronto,Raptors,202066,1970-01-01 00:00:00.000019870,1970-01-01 00:00:00.000023890,False
0022301036,1610612761,Toronto,Raptors,203482,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004950,False
0022301036,1610612761,Toronto,Raptors,203482,1970-01-01 00:00:00.000010980,1970-01-01 00:00:00.000019870,False
0022301036,1610612761,Toronto,Raptors,203482,1970-01-01 00:00:00.000024870,1970-01-01 00:00:00.000028800,False
0022301036,1610612761,Toronto,Raptors,1628424,1970-01-01 00:00:00.000004950,1970-01-01 00:00:00.000010980,False
