game_id,team_id,team_city,team_name,player_id,in_time,out_time,is_home
0022301019,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005310,True
0022301019,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000008810,1970-01-01 00:00:00.000020320,True
0022301019,1610612751,Brooklyn,Nets,203471,1970-01-01 00:00:00.000022600,1970-01-01 00:00:00.000026050,True
0022301019,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000004130,1970-01-01 00:00:00.000009620,True
0022301019,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000016990,1970-01-01 00:00:00.000021545,True
0022301019,1610612751,Brooklyn,Nets,1627827,1970-01-01 00:00:00.000024800,1970-01-01 00:00:00.000027500,True
0022301019,1610612751,Brooklyn,Nets,1628372,1970-01-01 00:00:00.000005310,1970-01-01 00:00:00.000008810,True
0022301019,1610612751,Brooklyn,Nets,1628372,1970-01-01 00:00:00.000020320,1970-01-01 00:00:00.000021545,True
0022301019,1610612751,Brooklyn,Nets,1628372,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000022600,True
0022301019,1610612751,Brooklyn,Nets,1628372,1970-01-01 00:00:00.000026050,1970-01-01 00:00:00.000028800,True
0022301019,1610612751,Brooklyn,Nets,1628966,1970-01-01 00:00:00.000027500,1970-01-01 00:00:00.000028800,True
0022301019,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005780,True
0022301019,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000009070,1970-01-01 00:00:00.000020320,True
0022301019,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000021545,1970-01-01 00:00:00.000021600,True
0022301019,1610612751,Brooklyn,Nets,1628969,1970-01-01 00:00:00.000022600,1970-01-01 00:00:00.000027500,True
0022301019,1610612751,Brooklyn,Nets,1629022,1970-01-01 00:00:00.000004130,1970-01-01 00:00:00.000009070,True
0022301019,1610612751,Brooklyn,Nets,1629022,1970-01-01 00:00:00.000020320,1970-01-01 00:00:00.000022600,True
0022301019,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005310,True
0022301019,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000008420,1970-01-01 00:00:00.000018470,True
0022301019,1610612751,Brooklyn,Nets,1629651,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000024800,True
0022301019,1610612751,Brooklyn,Nets,1629661,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004130,True
0022301019,1610612751,Brooklyn,Nets,1629661,1970-01-01 00:00:00.000009620,1970-01-01 00:00:00.000018470,True
0022301019,1610612751,Brooklyn,Nets,1629661,1970-01-01 00:00:00.000021545,1970-01-01 00:00:00.000027500,True
0022301019,1610612751,Brooklyn,Nets,1630549,1970-01-01 00:00:00.000005310,1970-01-01 00:00:00.000008420,True
0022301019,1610612751,Brooklyn,Nets,1630549,1970-01-01 00:00:00.000018470,1970-01-01 00:00:00.000021600,True
0022301019,1610612751,Brooklyn,Nets,1630560,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004130,True
0022301019,1610612751,Brooklyn,Nets,1630560,1970-01-01 00:00:00.000005780,1970-01-01 00:00:00.000010210,True
0022301019,1610612751,Brooklyn,Nets,1630560,1970-01-01 00:00:00.000012970,1970-01-01 00:00:00.000016990,True
0022301019,1610612751,Brooklyn,Nets,1630560,1970-01-01 00:00:00.000018470,1970-01-01 00:00:00.000027500,True
0022301019,1610612751,Brooklyn,Nets,1630570,1970-01-01 00:00:00.000027500,1970-01-01 00:00:00.000028800,True
0022301019,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000010210,1970-01-01 00:00:00.000012970,True
0022301019,1610612751,Brooklyn,Nets,1630592,1970-01-01 00:00:00.000027500,1970-01-01 00:00:00.000028800,True
0022301019,1610612751,Brooklyn,Nets,1641730,1970-01-01 00:00:00.000027500,1970-01-01 00:00:00.000028800,True
0022301019,1610612752,New York,Knicks,202692,1970-01-01 00:00:00.000005310,1970-01-01 00:00:00.000009480,False
0022301019,1610612752,New York,Knicks,202692,1970-01-01 00:00:00.000020320,1970-01-01 00:00:00.000023960,False
0022301019,1610612752,New York,Knicks,202692,1970-01-01 00:00:00.000027500,1970-01-01 00:00:00.000028800,False
0022301019,1610612752,New York,Knicks,202711,1970-01-01 00:00:00.000005780,1970-01-01 00:00:00.000010060,False
0022301019,1610612752,New York,Knicks,1628392,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000004130,False
0022301019,1610612752,New York,Knicks,1628392,1970-01-01 00:00:00.000008620,1970-01-01 00:00:00.000011290,False
0022301019,1610612752,New York,Knicks,1628392,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000018470,False
0022301019,1610612752,New York,Knicks,1628392,1970-01-01 00:00:00.000023960,1970-01-01 00:00:00.000028800,False
0022301019,1610612752,New York,Knicks,1628404,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000006280,False
0022301019,1610612752,New York,Knicks,1628404,1970-01-01 00:00:00.000008620,1970-01-01 00:00:00.000028800,False
0022301019,1610612752,New York,Knicks,1628973,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005310,False
0022301019,1610612752,New York,Knicks,1628973,1970-01-01 00:00:00.000009480,1970-01-01 00:00:00.000020320,False
