game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300346,1610612749,MIL,Milwaukee,Bucks,19-7,128,33,38,29,28,0,0,0,0
0022300346,1610612745,HOU,Houston,Rockets,13-10,119,28,32,31,28,0,0,0,0
