game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300330,1610612737,ATL,Atlanta,Hawks,10-14,125,30,29,28,38,0,0,0,0
0022300330,1610612761,TOR,Toronto,Raptors,10-15,104,24,25,29,26,0,0,0,0
