game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300323,1610612757,POR,Portland,Trail Blazers,6-17,114,30,24,22,38,0,0,0,0
0022300323,1610612762,UTA,Utah,Jazz,9-16,122,38,31,34,19,0,0,0,0
