game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300317,1610612756,PHX,Phoenix,Suns,13-11,112,22,34,32,24,0,0,0,0
0022300317,1610612751,BKN,Brooklyn,Nets,13-10,116,31,33,22,30,0,0,0,0
