game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
0022300302,3,Final,20231211/UTAOKC,1610612760,1610612762,2023,2023-12-11T00:00:00,4,     ,
