game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300325,1610612746,LAC,LA,Clippers,14-10,121,29,40,30,22,0,0,0,0
0022300325,1610612744,GSW,Golden State,Warriors,10-14,113,28,28,37,20,0,0,0,0
