game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300294,1610612753,ORL,Orlando,Magic,16-7,104,22,29,30,23,0,0,0,0
22300294,1610612739,CLE,Cleveland,Cavaliers,13-10,94,29,25,15,25,0,0,0,0
