game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300314,1610612745,HOU,Houston,Rockets,12-9,117,29,28,25,35,0,0,0,0
0022300314,1610612763,MEM,Memphis,Grizzlies,6-17,104,23,20,38,23,0,0,0,0
