game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300355,1610612760,OKC,Oklahoma City,Thunder,17-8,116,34,34,26,22,0,0,0,0
0022300355,1610612763,MEM,Memphis,Grizzlies,6-19,97,26,27,13,31,0,0,0,0
