game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300340,1610612743,DEN,Denver,Nuggets,17-10,117,31,25,31,30,0,0,0,0
0022300340,1610612760,OKC,Oklahoma City,Thunder,16-8,118,27,27,31,33,0,0,0,0
