game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22301217,1610612753,ORL,Orlando,Magic,15-7,123,28,30,35,30,0,0,0,0
22301217,1610612765,DET,Detroit,Pistons,2-20,91,23,21,24,23,0,0,0,0
