game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300311,1610612740,NOP,New Orleans,Pelicans,14-11,142,28,47,35,32,0,0,0,0
0022300311,1610612764,WAS,Washington,Wizards,3-20,122,30,34,29,29,0,0,0,0
