game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300304,1610612746,LAC,LA,Clippers,12-10,132,43,23,39,27,0,0,0,0
0022300304,1610612757,POR,Portland,Trail Blazers,6-16,127,32,33,34,28,0,0,0,0
