game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22301212,1610612745,HOU,Houston,Rockets,9-9,110,32,23,25,30,0,0,0,0
22301212,1610612760,OKC,Oklahoma City,Thunder,13-7,101,22,28,24,27,0,0,0,0
