game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22301224,1610612745,HOU,Houston,Rockets,10-9,114,27,25,40,22,0,0,0,0
22301224,1610612743,DEN,Denver,Nuggets,14-9,106,22,26,26,32,0,0,0,0
