game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300319,1610612739,CLE,Cleveland,Cavaliers,13-12,107,24,30,33,20,0,0,0,0
0022300319,1610612738,BOS,Boston,Celtics,18-5,116,33,32,25,26,0,0,0,0
