game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22301216,1610612766,CHA,Charlotte,Hornets,7-13,119,35,31,24,29,0,0,0,0
22301216,1610612761,TOR,Toronto,Raptors,9-13,116,22,32,23,39,0,0,0,0
