game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300345,1610612740,NOP,New Orleans,Pelicans,16-11,146,33,28,44,41,0,0,0,0
0022300345,1610612759,SAS,San Antonio,Spurs,4-21,110,20,31,27,32,0,0,0,0
