game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300274,1610612753,ORL,Orlando,Magic,14-5,130,31,27,34,38,0,0,0,0
22300274,1610612764,WAS,Washington,Wizards,3-16,125,36,25,28,36,0,0,0,0
