GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400283,1610612752,NYK,New York,1628384,OG Anunoby,OG,F,,37.000000:50,145.4,150.0,115.9,120.8,29.5,29.2,0.138,4.0,13.8,0.037,0.1,0.075,3.4,0.804,0.822,0.301,0.296,100.64,97.06,80.88,76,0.195
0022400283,1610612752,NYK,New York,1628404,Josh Hart,Josh,F,,27.000000:45,136.4,138.3,115.7,116.7,20.7,21.7,0.179,5.0,45.5,0.1,0.154,0.13,9.1,1.1,1.103,0.097,0.095,104.91,103.77,86.48,60,0.117
0022400283,1610612752,NYK,New York,1626157,Karl-Anthony Towns,Karl-Anthony,C,,33.000000:52,144.4,145.8,113.8,116.7,30.6,29.2,0.138,1.0,16.0,0.042,0.452,0.273,16.0,0.867,0.85,0.28,0.277,103.82,102.04,85.03,72,0.207
0022400283,1610612752,NYK,New York,1628969,Mikal Bridges,Mikal,G,,36.000000:12,143.5,147.9,116.0,118.4,27.4,29.5,0.171,0.0,27.3,0.0,0.054,0.031,0.0,0.438,0.438,0.203,0.199,101.34,98.79,82.33,73,0.056
0022400283,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,37.000000:52,146.1,150.6,118.1,122.8,28.0,27.9,0.447,8.5,50.0,0.0,0.075,0.045,5.9,0.714,0.751,0.202,0.199,102.37,98.87,82.39,77,0.16
0022400283,1610612752,NYK,New York,1626166,Cameron Payne,Cameron,,,17.000000:39,162.1,160.5,100.1,102.6,62.0,58.0,0.238,0.0,41.7,0.0,0.048,0.029,0.0,0.667,0.751,0.171,0.172,105.52,104.7,87.25,38,0.106
0022400283,1610612752,NYK,New York,1630579,Jericho Sims,Jericho,,,14.000000:08,136.4,137.9,109.4,117.2,27.0,20.7,0.0,0.0,0.0,0.154,0.1,0.121,0.0,0.0,0.0,0.029,0.029,102.59,98.51,82.09,29,0.014
0022400283,1610612752,NYK,New York,1630540,Miles McBride,Miles,,,27.000000:45,128.5,131.7,113.8,117.7,14.7,14.0,0.125,0.0,25.0,0.074,0.143,0.109,0.0,0.722,0.722,0.127,0.126,111.36,108.11,90.09,63,0.095
0022400283,1610612752,NYK,New York,1642359,Pacôme Dadiet,Pacôme,,,2.000000:19,125.0,100.0,60.0,75.0,65.0,25.0,0.0,0.0,0.0,0.0,0.25,0.167,0.0,0.0,0.0,0.167,0.2,93.24,93.24,77.7,5,0.0
0022400283,1610612752,NYK,New York,1642278,Tyler Kolek,Tyler,,,2.000000:19,125.0,100.0,60.0,75.0,65.0,25.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.2,93.24,93.24,77.7,5,0.333
0022400283,1610612752,NYK,New York,1630346,Matt Ryan,Matt,,,2.000000:19,125.0,100.0,60.0,75.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.333,0.4,93.24,93.24,77.7,5,-0.222
0022400283,1610612752,NYK,New York,1630574,Ariel Hukporti,Ariel,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400283,1610612752,NYK,New York,1631210,Jacob Toppin,Jacob,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400283,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,33.000000:37,116.8,118.1,135.6,136.1,-18.8,-18.1,0.0,0.0,0.0,0.121,0.214,0.164,10.5,0.5,0.516,0.238,0.241,103.58,102.81,85.67,72,0.055
0022400283,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,F,,22.000000:19,115.5,113.3,154.6,156.8,-39.1,-43.5,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.5,0.615,0.113,0.117,95.5,95.71,79.76,45,0.008
0022400283,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,31.000000:50,116.5,119.7,147.6,152.3,-31.1,-32.6,0.368,0.0,25.0,0.086,0.174,0.121,0.0,0.5,0.527,0.269,0.277,101.69,98.76,82.3,66,0.129
0022400283,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,32.000000:27,109.5,109.9,127.7,130.0,-18.2,-20.1,0.091,2.0,14.3,0.0,0.036,0.016,7.1,0.5,0.595,0.154,0.157,105.41,104.28,86.9,71,0.075
0022400283,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,30.000000:56,116.8,120.0,139.8,144.4,-23.1,-24.4,0.333,0.0,29.2,0.03,0.125,0.07,0.0,0.5,0.59,0.227,0.23,102.32,99.31,82.76,65,0.127
0022400283,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,25.000000:31,112.4,117.9,140.4,146.4,-28.0,-28.6,0.214,1.0,12.5,0.037,0.091,0.061,12.5,0.688,0.742,0.323,0.33,110.16,105.34,87.79,56,0.171
0022400283,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,22.000000:51,113.1,118.8,162.4,163.8,-49.4,-45.1,0.053,1.0,14.3,0.0,0.133,0.051,14.3,0.25,0.41,0.103,0.108,102.72,99.78,83.15,48,0.0
0022400283,1610612743,DEN,Denver,1641725,Trey Alexander,Trey,,,10.000000:48,102.8,113.6,147.8,143.5,-45.1,-29.8,0.111,1.0,20.0,0.0,0.0,0.0,20.0,0.0,0.347,0.143,0.146,103.64,100.0,83.33,22,-0.01
0022400283,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,13.000000:51,112.2,116.1,132.4,136.7,-20.2,-20.5,0.083,0.5,33.3,0.0,0.417,0.208,66.7,0.0,0.0,0.059,0.059,109.24,105.7,88.09,31,0.0
0022400283,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,10.000000:25,111.6,122.7,142.5,140.9,-30.9,-18.2,0.143,0.0,25.0,0.091,0.0,0.056,0.0,0.833,0.833,0.111,0.115,105.89,101.38,84.48,22,0.086
0022400283,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,3.000000:06,72.7,83.3,160.0,133.3,-87.3,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.436,91.97,92.9,77.42,6,-0.214
0022400283,1610612743,DEN,Denver,1641790,PJ Hall,PJ,,,2.000000:19,60.0,75.0,125.0,100.0,-65.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.24,93.24,77.7,4,0.0
0022400283,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
