GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400339,1610612762,UTA,Utah,1629004,Svi Mykhailiuk,Svi,F,,21.000000:29,138.9,141.7,82.1,87.2,56.8,54.4,0.182,1.33,28.6,0.05,0.233,0.16,21.4,0.929,0.929,0.179,0.179,110.51,106.13,88.44,48,0.173
0022400339,1610612762,UTA,Utah,1628381,John Collins,John,F,,28.000000:07,137.6,138.7,83.3,88.5,54.4,50.2,0.08,0.0,14.3,0.037,0.054,0.047,0.0,0.75,0.82,0.169,0.17,108.68,104.99,87.49,62,0.144
0022400339,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,C,,30.000000:34,139.0,140.9,84.3,89.2,54.7,51.7,0.069,1.0,15.4,0.207,0.268,0.243,15.4,0.625,0.666,0.145,0.145,106.59,102.86,85.71,66,0.177
0022400339,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,23.000000:19,140.0,142.3,81.2,84.3,58.9,58.0,0.304,0.0,31.8,0.0,0.063,0.036,0.0,0.429,0.508,0.246,0.247,108.9,106.02,88.35,52,0.148
0022400339,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,G,,23.000000:55,133.4,135.8,87.3,92.3,46.1,43.5,0.174,4.0,21.1,0.0,0.161,0.093,5.3,0.538,0.594,0.242,0.242,109.3,105.37,87.8,53,0.143
0022400339,1610612762,UTA,Utah,1642268,Isaiah Collier,Isaiah,,,23.000000:02,122.0,127.5,101.0,102.0,21.0,25.5,0.389,2.33,29.2,0.0,0.143,0.082,12.5,0.423,0.432,0.298,0.302,108.16,105.24,87.7,51,0.119
0022400339,1610612762,UTA,Utah,1630695,Micah Potter,Micah,,,26.000000:31,121.3,123.7,100.8,100.0,20.5,23.7,0.083,2.0,25.0,0.04,0.29,0.179,12.5,0.5,0.5,0.091,0.094,106.51,105.9,88.25,59,0.094
0022400339,1610612762,UTA,Utah,1641729,Brice Sensabaugh,Brice,,,19.000000:53,117.9,125.0,105.5,104.7,12.4,20.3,0.25,2.0,33.3,0.0,0.042,0.024,16.7,0.833,0.854,0.16,0.161,107.76,105.01,87.51,44,0.133
0022400339,1610612762,UTA,Utah,1630548,Johnny Juzang,Johnny,,,25.000000:44,122.1,124.6,99.1,100.0,23.0,24.6,0.0,0.0,0.0,0.0,0.065,0.037,0.0,0.786,0.786,0.222,0.229,106.96,105.39,87.82,57,0.117
0022400339,1610612762,UTA,Utah,1629234,Drew Eubanks,Drew,,,17.000000:26,113.7,123.1,106.1,102.5,7.6,20.6,0.133,0.0,20.0,0.125,0.35,0.25,0.0,0.667,0.773,0.182,0.181,111.29,108.76,90.63,39,0.234
0022400339,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400339,1610612762,UTA,Utah,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400339,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,28.000000:30,82.9,82.8,125.9,133.3,-43.0,-50.5,0.071,1.0,7.1,0.0,0.1,0.043,7.1,0.727,0.771,0.188,0.197,110.05,106.95,89.12,64,0.112
0022400339,1610612757,POR,Portland,1641739,Toumani Camara,Toumani,F,,8.000000:06,57.9,68.8,138.5,137.5,-80.6,-68.8,0.2,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,103.35,94.81,79.01,16,-0.125
0022400339,1610612757,POR,Portland,1629028,Deandre Ayton,Deandre,C,,17.000000:27,74.9,81.1,147.2,151.3,-72.4,-70.2,0.0,0.0,0.0,0.0,0.235,0.098,20.0,0.429,0.381,0.238,0.238,110.25,104.53,87.11,37,0.036
0022400339,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,G,,28.000000:42,87.5,87.3,129.3,134.9,-41.8,-47.6,0.235,0.0,22.2,0.026,0.036,0.03,0.0,0.292,0.363,0.203,0.209,107.51,105.37,87.8,63,0.033
0022400339,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,27.000000:59,85.1,86.7,133.5,143.3,-48.4,-56.7,0.357,0.0,25.0,0.028,0.129,0.075,0.0,0.467,0.467,0.231,0.238,107.62,102.92,85.77,60,0.088
0022400339,1610612757,POR,Portland,1630166,Deni Avdija,Deni,,,23.000000:39,92.4,92.2,109.0,117.3,-16.6,-25.2,0.118,2.0,15.4,0.031,0.138,0.082,7.7,0.278,0.304,0.2,0.204,108.42,104.52,87.1,51,0.02
