GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022301023,1610612738,Boston,Celtics,201143,Al,Horford,0.0,5290.0,3,1.0,0.182
0022301023,1610612738,Boston,Celtics,201143,Al,Horford,10070.0,19830.0,20,2.0,0.417
0022301023,1610612738,Boston,Celtics,201143,Al,Horford,25120.0,28800.0,0,6.0,0.0
0022301023,1610612738,Boston,Celtics,1628369,Jayson,Tatum,0.0,7200.0,10,0.0,0.367
0022301023,1610612738,Boston,Celtics,1628369,Jayson,Tatum,10260.0,21600.0,10,-1.0,0.256
0022301023,1610612738,Boston,Celtics,1628369,Jayson,Tatum,24900.0,28800.0,6,6.0,0.5
0022301023,1610612738,Boston,Celtics,1628401,Derrick,White,0.0,4670.0,5,0.0,0.2
0022301023,1610612738,Boston,Celtics,1628401,Derrick,White,7200.0,18290.0,4,0.0,0.154
0022301023,1610612738,Boston,Celtics,1628401,Derrick,White,21600.0,28800.0,8,8.0,0.25
0022301023,1610612738,Boston,Celtics,1628436,Luke,Kornet,0.0,4670.0,2,0.0,0.1
0022301023,1610612738,Boston,Celtics,1628436,Luke,Kornet,7200.0,10260.0,0,4.0,0.0
0022301023,1610612738,Boston,Celtics,1628436,Luke,Kornet,12570.0,17370.0,2,-8.0,0.059
0022301023,1610612738,Boston,Celtics,1628436,Luke,Kornet,21600.0,27450.0,4,7.0,0.158
0022301023,1610612738,Boston,Celtics,1629004,Svi,Mykhailiuk,4670.0,7200.0,3,0.0,0.3
0022301023,1610612738,Boston,Celtics,1629004,Svi,Mykhailiuk,18750.0,21600.0,0,1.0,0.111
0022301023,1610612738,Boston,Celtics,1629052,Oshae,Brissett,4670.0,7200.0,2,0.0,0.1
0022301023,1610612738,Boston,Celtics,1629052,Oshae,Brissett,17370.0,24900.0,5,4.0,0.12
0022301023,1610612738,Boston,Celtics,1630202,Payton,Pritchard,4670.0,14400.0,6,6.0,0.206
0022301023,1610612738,Boston,Celtics,1630202,Payton,Pritchard,18290.0,28800.0,9,11.0,0.194
0022301023,1610612738,Boston,Celtics,1630214,Xavier,Tillman,5290.0,10070.0,0,1.0,0.053
0022301023,1610612738,Boston,Celtics,1630214,Xavier,Tillman,19830.0,21560.0,2,-1.0,0.2
0022301023,1610612738,Boston,Celtics,1630531,Jaden,Springer,21560.0,21600.0,0,0.0,0.0
0022301023,1610612738,Boston,Celtics,1630573,Sam,Hauser,0.0,4670.0,3,0.0,0.15
0022301023,1610612738,Boston,Celtics,1630573,Sam,Hauser,7200.0,12570.0,11,9.0,0.263
0022301023,1610612738,Boston,Celtics,1630573,Sam,Hauser,14400.0,18750.0,3,-4.0,0.056
0022301023,1610612738,Boston,Celtics,1630573,Sam,Hauser,21600.0,25120.0,3,2.0,0.091
0022301023,1610612738,Boston,Celtics,1630573,Sam,Hauser,27450.0,28800.0,3,1.0,0.2
