game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300140,1610612756,PHX,Phoenix,Suns,3-4,120,28,30,34,28,0,0,0,0
22300140,1610612765,DET,Detroit,Pistons,2-5,106,27,22,31,26,0,0,0,0
