game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300204,1610612741,CHI,Chicago,Bulls,5-9,102,14,26,28,34,0,0,0,0
22300204,1610612748,MIA,Miami,Heat,8-5,97,26,24,26,21,0,0,0,0
