game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300200,1610612751,BKN,Brooklyn,Nets,6-6,115,27,25,31,32,0,0,0,0
22300200,1610612748,MIA,Miami,Heat,8-4,122,30,30,35,27,0,0,0,0
