game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300262,3,Final,20231129/PHINOP,1610612740,1610612755,2023,2023-11-29T00:00:00,4,     ,
