game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300060,1610612758,SAC,Sacramento,Kings,10-6,124,29,26,40,29,0,0,0,0
22300060,1610612744,GSW,Golden State,Warriors,8-10,123,37,35,32,19,0,0,0,0
