game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300231,1610612745,HOU,Houston,Rockets,7-6,111,21,24,29,37,0,0,0,0
22300231,1610612763,MEM,Memphis,Grizzlies,3-11,91,28,18,22,23,0,0,0,0
