game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300260,1610612756,PHX,Phoenix,Suns,11-7,105,20,33,27,25,0,0,0,0
22300260,1610612761,TOR,Toronto,Raptors,9-10,112,27,33,26,26,0,0,0,0
