game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300191,1610612739,CLE,Cleveland,Cavaliers,4-6,120,25,35,29,31,0,0,0,0
22300191,1610612758,SAC,Sacramento,Kings,5-4,132,33,35,42,22,0,0,0,0
