game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300163,1610612745,HOU,Houston,Rockets,4-3,128,32,34,33,29,0,0,0,0
22300163,1610612747,LAL,Los Angeles,Lakers,3-5,94,19,26,26,23,0,0,0,0
