game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300266,1610612766,CHA,Charlotte,Hornets,6-11,129,31,42,29,27,0,0,0,0
22300266,1610612751,BKN,Brooklyn,Nets,9-9,128,37,34,35,22,0,0,0,0
