game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300024,1610612743,DEN,Denver,Nuggets,9-2,111,28,32,24,27,0,0,0,0
22300024,1610612746,LAC,LA,Clippers,3-7,108,26,26,32,24,0,0,0,0
