game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300268,1610612765,DET,Detroit,Pistons,2-17,112,17,37,33,25,0,0,0,0
22300268,1610612752,NYK,New York,Knicks,11-7,118,31,23,31,33,0,0,0,0
