game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300207,3,Final,20231118/OKCGSW,1610612744,1610612760,2023,2023-11-18T00:00:00,5,     ,
