game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300189,3,Final,20231113/WASTOR,1610612761,1610612764,2023,2023-11-13T00:00:00,4,     ,
