game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300157,1610612766,CHA,Charlotte,Hornets,2-5,116,29,17,38,32,0,0,0,0
22300157,1610612764,WAS,Washington,Wizards,2-5,132,24,41,38,29,0,0,0,0
