game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300270,1610612750,MIN,Minnesota,Timberwolves,14-4,101,20,29,35,17,0,0,0,0
22300270,1610612762,UTA,Utah,Jazz,6-13,90,23,24,19,24,0,0,0,0
