game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300118,1610612738,BOS,Boston,Celtics,4-0,155,44,31,34,46,0,0,0,0
22300118,1610612754,IND,Indiana,Pacers,2-2,104,27,27,17,33,0,0,0,0
