game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300249,1610612750,MIN,Minnesota,Timberwolves,12-4,119,31,29,30,29,0,0,0,0
22300249,1610612763,MEM,Memphis,Grizzlies,3-13,97,26,17,23,31,0,0,0,0
