game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300124,3,Final,20231101/CHIDAL,1610612742,1610612741,2023,2023-11-01T00:00:00,4,     ,
