game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300131,1610612756,PHX,Phoenix,Suns,2-3,121,20,35,34,32,0,0,0,0
22300131,1610612759,SAS,San Antonio,Spurs,3-2,132,39,36,28,29,0,0,0,0
