game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300179,3,Final,20231112/MEMLAC,1610612746,1610612763,2023,2023-11-12T00:00:00,4,     ,
