game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300186,1610612744,GSW,Golden State,Warriors,6-5,110,31,20,22,37,0,0,0,0
22300186,1610612750,MIN,Minnesota,Timberwolves,7-2,116,29,25,35,27,0,0,0,0
