game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300254,1610612754,IND,Indiana,Pacers,9-7,110,34,26,23,27,0,0,0,0
22300254,1610612757,POR,Portland,Trail Blazers,5-12,114,30,35,18,31,0,0,0,0
