game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300185,1610612756,PHX,Phoenix,Suns,4-6,99,29,30,27,13,0,0,0,0
22300185,1610612760,OKC,Oklahoma City,Thunder,6-4,111,29,25,26,31,0,0,0,0
