game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300027,1610612749,MIL,Milwaukee,Bucks,8-4,130,28,31,33,38,0,0,0,0
22300027,1610612766,CHA,Charlotte,Hornets,3-8,99,37,20,24,18,0,0,0,0
