game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300188,1610612738,BOS,Boston,Celtics,8-2,114,25,27,32,30,0,0,0,0
22300188,1610612752,NYK,New York,Knicks,5-5,98,24,29,23,22,0,0,0,0
