game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300147,1610612742,DAL,Dallas,Mavericks,6-1,117,27,26,33,31,0,0,0,0
22300147,1610612753,ORL,Orlando,Magic,4-3,102,33,33,17,19,0,0,0,0
