game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300162,1610612756,PHX,Phoenix,Suns,4-4,116,36,21,31,19,9,0,0,0
22300162,1610612741,CHI,Chicago,Bulls,3-6,115,28,29,27,23,8,0,0,0
