game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300238,1610612742,DAL,Dallas,Mavericks,10-5,104,29,33,29,13,0,0,0,0
22300238,1610612747,LAL,Los Angeles,Lakers,9-7,101,25,21,25,30,0,0,0,0
