game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300218,1610612743,DEN,Denver,Nuggets,10-4,107,27,29,25,26,0,0,0,0
22300218,1610612765,DET,Detroit,Pistons,2-13,103,23,32,24,24,0,0,0,0
