game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300215,1610612760,OKC,Oklahoma City,Thunder,10-4,134,33,43,25,33,0,0,0,0
22300215,1610612757,POR,Portland,Trail Blazers,3-10,91,21,22,23,25,0,0,0,0
