game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300048,1610612743,DEN,Denver,Nuggets,10-6,86,19,24,26,17,0,0,0,0
22300048,1610612745,HOU,Houston,Rockets,8-6,105,29,31,24,21,0,0,0,0
