game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300163,3,Final,20231108/LALHOU,1610612745,1610612747,2023,2023-11-08T00:00:00,4,     ,
