GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022400174,1610612763,Memphis,Grizzlies,1628379,Luke,Kennard,4650.0,9930.0,1,4.0,0.043
0022400174,1610612763,Memphis,Grizzlies,1628379,Luke,Kennard,19530.0,25200.0,5,5.0,0.136
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,0.0,2490.0,0,6.0,0.143
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,4650.0,9930.0,11,4.0,0.261
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,12030.0,14028.0,0,2.0,0.0
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,14349.0,16890.0,0,1.0,0.0
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,19530.0,24050.0,7,8.0,0.294
0022400174,1610612763,Memphis,Grizzlies,1628991,Jaren,Jackson Jr.,25200.0,27640.0,2,1.0,0.25
0022400174,1610612763,Memphis,Grizzlies,1629630,Ja,Morant,0.0,4890.0,7,2.0,0.346
0022400174,1610612763,Memphis,Grizzlies,1629630,Ja,Morant,9930.0,19530.0,13,6.0,0.341
0022400174,1610612763,Memphis,Grizzlies,1629634,Brandon,Clarke,4890.0,9930.0,2,4.0,0.095
0022400174,1610612763,Memphis,Grizzlies,1629634,Brandon,Clarke,12610.0,14349.0,2,2.0,0.125
0022400174,1610612763,Memphis,Grizzlies,1629634,Brandon,Clarke,19530.0,24260.0,2,10.0,0.222
0022400174,1610612763,Memphis,Grizzlies,1630583,Santi,Aldama,0.0,4650.0,5,2.0,0.087
0022400174,1610612763,Memphis,Grizzlies,1630583,Santi,Aldama,7200.0,12030.0,4,-4.0,0.3
0022400174,1610612763,Memphis,Grizzlies,1630583,Santi,Aldama,14028.0,19530.0,0,6.0,0.083
0022400174,1610612763,Memphis,Grizzlies,1630583,Santi,Aldama,21600.0,24260.0,2,8.0,0.091
0022400174,1610612763,Memphis,Grizzlies,1630583,Santi,Aldama,27640.0,28800.0,0,-1.0,0.0
0022400174,1610612763,Memphis,Grizzlies,1630590,Scotty,Pippen Jr.,4020.0,11070.0,4,2.0,0.219
0022400174,1610612763,Memphis,Grizzlies,1630590,Scotty,Pippen Jr.,18060.0,22970.0,5,10.0,0.167
0022400174,1610612763,Memphis,Grizzlies,1630590,Scotty,Pippen Jr.,24260.0,27640.0,5,-4.0,0.333
0022400174,1610612763,Memphis,Grizzlies,1630643,Jay,Huff,2490.0,4650.0,0,-4.0,0.444
0022400174,1610612763,Memphis,Grizzlies,1630643,Jay,Huff,16890.0,19530.0,11,5.0,0.364
0022400174,1610612763,Memphis,Grizzlies,1630643,Jay,Huff,24050.0,27640.0,0,-2.0,0.077
0022400174,1610612763,Memphis,Grizzlies,1630658,Colin,Castleton,27640.0,28800.0,0,-1.0,0.0
0022400174,1610612763,Memphis,Grizzlies,1631222,Jake,LaRavia,2490.0,7200.0,2,2.0,0.227
0022400174,1610612763,Memphis,Grizzlies,1631222,Jake,LaRavia,11070.0,14400.0,2,-2.0,0.063
0022400174,1610612763,Memphis,Grizzlies,1631222,Jake,LaRavia,16890.0,21600.0,5,7.0,0.235
0022400174,1610612763,Memphis,Grizzlies,1631222,Jake,LaRavia,24260.0,28800.0,4,-5.0,0.118
0022400174,1610612763,Memphis,Grizzlies,1641744,Zach,Edey,0.0,2490.0,4,6.0,0.214
0022400174,1610612763,Memphis,Grizzlies,1641744,Zach,Edey,9930.0,12610.0,2,-2.0,0.333
0022400174,1610612763,Memphis,Grizzlies,1641744,Zach,Edey,14400.0,16890.0,0,1.0,0.111
0022400174,1610612763,Memphis,Grizzlies,1641744,Zach,Edey,27640.0,28800.0,2,-1.0,0.2
0022400174,1610612763,Memphis,Grizzlies,1642377,Jaylen,Wells,0.0,4020.0,4,6.0,0.15
0022400174,1610612763,Memphis,Grizzlies,1642377,Jaylen,Wells,9930.0,18060.0,9,5.0,0.143
0022400174,1610612763,Memphis,Grizzlies,1642377,Jaylen,Wells,22970.0,27640.0,7,-3.0,0.222
0022400174,1610612763,Memphis,Grizzlies,1642530,Yuki,Kawamura,27640.0,28800.0,2,-1.0,0.6
