game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300111,3,Final,20231030/ORLLAL,1610612747,1610612753,2023,2023-10-30T00:00:00,4,     ,NBA TV
