game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300097,1610612749,MIL,Milwaukee,Bucks,1-1,110,25,22,33,30,0,0,0,0
22300097,1610612737,ATL,Atlanta,Hawks,1-2,127,31,37,33,26,0,0,0,0
