game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300092,3,Final,20231028/PHITOR,1610612761,1610612755,2023,2023-10-28T00:00:00,4,     ,
